time,open,high,low,close,volume,market_cap,roc_1d
2023-07-18 00:00:00+00:00,,,,0.0,6657784,,
2023-07-19 00:00:00+00:00,,,,0.0,4754429,,
2023-07-20 00:00:00+00:00,,,,0.0,2382516,,
2023-07-21 00:00:00+00:00,,,,0.0,5280785,,
2023-07-22 00:00:00+00:00,,,,0.0,2909026,,
2023-07-23 00:00:00+00:00,,,,0.0,1850503,,
2023-07-24 00:00:00+00:00,,,,0.0,1306197,,
2023-07-25 00:00:00+00:00,,,,0.0,1023643,,
2023-07-26 00:00:00+00:00,,,,0.0,2180272,,
2023-07-27 00:00:00+00:00,,,,0.0,2480567,,
2023-07-28 00:00:00+00:00,,,,0.0,1695471,,
2023-07-29 00:00:00+00:00,,,,0.0,1141387,,
2023-07-30 00:00:00+00:00,,,,0.0,838227,,
2023-07-31 00:00:00+00:00,,,,0.0,939297,,
2023-08-01 00:00:00+00:00,,,,0.0,1054101,,
2023-08-02 00:00:00+00:00,,,,0.0,885009,,
2023-08-03 00:00:00+00:00,,,,0.0,763774,,
2023-08-04 00:00:00+00:00,,,,0.0,633167,,
2023-08-05 00:00:00+00:00,,,,0.0,747119,,
2023-08-06 00:00:00+00:00,,,,0.0,731494,,
2023-08-07 00:00:00+00:00,,,,0.0,459613,,
2023-08-08 00:00:00+00:00,,,,0.0,703936,,
2023-08-09 00:00:00+00:00,,,,0.0,693608,,
2023-08-10 00:00:00+00:00,,,,0.0,867099,,
2023-08-11 00:00:00+00:00,,,,0.0,578479,,
2023-08-12 00:00:00+00:00,,,,0.0,566758,,
2023-08-13 00:00:00+00:00,,,,0.0,608489,,
2023-08-14 00:00:00+00:00,,,,0.0,654609,,
2023-08-15 00:00:00+00:00,,,,0.0,550693,,
2023-08-16 00:00:00+00:00,,,,0.0,561447,,
2023-08-17 00:00:00+00:00,,,,0.0,512125,,
2023-08-18 00:00:00+00:00,,,,0.0,394737,,
2023-08-19 00:00:00+00:00,,,,0.0,655914,,
2023-08-20 00:00:00+00:00,,,,0.0,91240,,
2023-08-21 00:00:00+00:00,,,,0.0,102638,,
2023-08-22 00:00:00+00:00,,,,0.0,100967,,
2023-08-23 00:00:00+00:00,,,,0.0,82078,,
2023-08-24 00:00:00+00:00,,,,0.0,94224,,
2023-08-25 00:00:00+00:00,,,,0.0,78439,,
2023-08-26 00:00:00+00:00,,,,0.0,78479,,
2023-08-27 00:00:00+00:00,,,,0.0,76006,,
2023-08-28 00:00:00+00:00,,,,0.0,561294,,
2023-08-29 00:00:00+00:00,,,,0.0,93739,,
2023-08-30 00:00:00+00:00,,,,0.0,66763,,
2023-08-31 00:00:00+00:00,,,,0.0,60847,,
2023-09-01 00:00:00+00:00,,,,0.0,62621,,
2023-09-02 00:00:00+00:00,,,,0.0,97073,,
2023-09-03 00:00:00+00:00,,,,0.0,82106,,
2023-09-04 00:00:00+00:00,,,,0.0,105380,,
2023-09-05 00:00:00+00:00,,,,0.0,93718,,
2023-09-06 00:00:00+00:00,,,,0.0,78460,,
2023-09-07 00:00:00+00:00,,,,0.0,81589,,
2023-09-08 00:00:00+00:00,,,,0.0,68840,,
2023-09-09 00:00:00+00:00,,,,0.0,68233,,
2023-09-10 00:00:00+00:00,,,,0.0,62563,,
2023-09-11 00:00:00+00:00,,,,0.0,56636,,
2023-09-12 00:00:00+00:00,,,,0.0,62965,,
2023-09-13 00:00:00+00:00,,,,0.0,65814,,
2023-09-14 00:00:00+00:00,,,,0.0,62111,,
2023-09-15 00:00:00+00:00,,,,0.0,57958,,
2023-09-16 00:00:00+00:00,,,,0.0,55424,,
2023-09-17 00:00:00+00:00,,,,0.0,68977,,
2023-09-21 00:00:00+00:00,,,,0.0,39953,,
2023-09-22 00:00:00+00:00,,,,0.0,42303,,
2023-09-23 00:00:00+00:00,,,,0.0,36900,,
2023-09-24 00:00:00+00:00,,,,0.0,31490,,
2023-09-25 00:00:00+00:00,,,,0.0,30532,,
2023-09-26 00:00:00+00:00,,,,0.0,28897,,
2023-09-27 00:00:00+00:00,,,,0.0,32421,,
2023-09-28 00:00:00+00:00,,,,0.0,35335,,
2023-09-29 00:00:00+00:00,,,,0.0,33338,,
2023-09-30 00:00:00+00:00,,,,0.0,42900,,
2023-10-01 00:00:00+00:00,,,,0.0,36333,,
2023-10-02 00:00:00+00:00,,,,0.0,43643,,
2023-10-03 00:00:00+00:00,,,,0.0,33722,,
2023-10-04 00:00:00+00:00,,,,0.0,33167,,
2023-10-05 00:00:00+00:00,,,,0.0,33913,,
2023-10-06 00:00:00+00:00,,,,0.0,29598,,
2023-10-07 00:00:00+00:00,,,,0.0,37945,,
2023-10-08 00:00:00+00:00,,,,0.0,39694,,
2023-10-09 00:00:00+00:00,,,,0.0,37035,,
2023-10-10 00:00:00+00:00,,,,0.0,30297,,
2023-10-11 00:00:00+00:00,,,,0.0,33379,,
2023-10-12 00:00:00+00:00,,,,0.0,37403,,
2023-10-13 00:00:00+00:00,,,,0.0,40396,,
2023-10-14 00:00:00+00:00,,,,0.0,38248,,
2023-10-15 00:00:00+00:00,,,,0.0,37348,,
2023-10-16 00:00:00+00:00,,,,0.0,35849,,
2023-10-17 00:00:00+00:00,,,,0.0,37326,,
2023-10-18 00:00:00+00:00,,,,0.0,92769,,
2023-10-19 00:00:00+00:00,,,,0.0,46299,,
2023-10-20 00:00:00+00:00,,,,0.0,64290,,
2023-10-21 00:00:00+00:00,,,,0.0,37520,,
2023-10-22 00:00:00+00:00,,,,0.0,38495,,
2023-10-23 00:00:00+00:00,,,,0.0,40791,,
2023-10-24 00:00:00+00:00,,,,0.0,44444,,
2023-10-25 00:00:00+00:00,,,,0.0,38235,,
2023-10-26 00:00:00+00:00,,,,0.0,63347,,
2023-10-27 00:00:00+00:00,,,,0.0,91374,,
2023-10-28 00:00:00+00:00,,,,0.0,36502,,
2023-10-29 00:00:00+00:00,,,,0.0,35926,,
2023-10-30 00:00:00+00:00,,,,0.0,36340,,
2023-10-31 00:00:00+00:00,,,,0.0,39339,,
2023-11-01 00:00:00+00:00,,,,0.0,43039,,
2023-11-02 00:00:00+00:00,,,,0.0,52466,,
2023-11-03 00:00:00+00:00,,,,0.0,52872,,
2023-11-04 00:00:00+00:00,,,,0.0,38993,,
2023-11-05 00:00:00+00:00,,,,0.0,41183,,
2023-11-06 00:00:00+00:00,,,,0.0,141321,,
2023-11-07 00:00:00+00:00,,,,0.0,311298,,
2023-11-08 00:00:00+00:00,,,,0.0,81470,,
2023-11-09 00:00:00+00:00,,,,0.0,65222,,
2023-11-10 00:00:00+00:00,,,,0.0,68512,,
2023-11-11 00:00:00+00:00,,,,0.0,58176,,
2023-11-12 00:00:00+00:00,,,,0.0,50694,,
2023-11-13 00:00:00+00:00,,,,0.0,45208,,
2023-11-14 00:00:00+00:00,,,,0.0,8203,,
2023-11-15 00:00:00+00:00,,,,0.0,16085,,
