time,open,high,low,close,volume,market_cap,Dividends,Stock Splits,roc_1d
2023-09-21,9.225711822509766,9.532713890075684,7.740289211273193,7.834136962890625,4287144,31378373.477463577,,,
2023-09-22,7.837899208068848,9.39169216156006,7.31840181350708,8.771443367004395,2131368,35132603.27334504,,,11.964386231102143
2023-09-23,8.771443367004395,9.98848819732666,8.16332721710205,9.139249801635742,1431806,36605792.691394,,,4.193225895009789
2023-09-24,9.139249801635742,9.233152389526367,8.158102989196777,8.55073356628418,886529,34248585.72425944,,,-6.439437023006311
2023-09-25,8.549781799316406,10.107463836669922,8.326455116271973,9.612506866455078,2047138,38501347.61991927,,,12.417335798620899
2023-09-26,9.612836837768556,9.612836837768556,8.784065246582031,9.04092502593994,903911,36211968.6430674,,,-5.946230764315985
2023-09-27,9.039828300476074,9.085618019104004,7.698064804077148,7.7745771408081055,1021029,31139816.205563776,,,-14.006839803432369
2023-09-28,7.774871826171875,8.366400718688965,6.872979164123535,7.35610294342041,1577328,29463685.22668084,,,-5.382597533069156
2023-09-29,7.355481147766113,8.963336944580078,6.788084983825684,7.715993881225586,1689186,30905170.39742753,,,4.89241301506087
2023-09-30,7.715301990509033,8.328068733215332,7.381322860717773,7.924256801605225,627599,31739333.972577527,,,2.699106862777323
2023-10-01,7.923451900482178,8.19583797454834,7.311999797821045,7.632073879241943,919293,30569042.349507805,,,-3.6871965368928117
2023-10-02,7.6317620277404785,8.508747100830078,7.014770984649658,7.666056156158447,2490310,30705152.88494414,,,0.4452561316122816
2023-10-03,7.665103912353516,8.387042999267578,7.25030517578125,8.281866073608398,769824,33171680.298544627,,,8.032942948836164
2023-10-04,8.28267765045166,9.558075904846191,7.99537992477417,9.273947715759276,1184276,37145303.48575776,,,11.9789626315296
2023-10-05,9.275321006774902,9.436637878417969,8.012930870056152,8.02859878540039,607005,32157258.978537098,,,-13.428466156248176
2023-10-06,8.028528213500977,8.383023262023926,7.6267828941345215,8.302069664001465,639573,33252602.52494204,,,3.406209301408447
2023-10-07,8.302309036254883,8.432929992675781,7.421706199645996,7.65465497970581,526939,30659487.309462383,,,-7.798232374547576
2023-10-08,7.656243801116943,8.032037734985352,7.351809024810791,7.375502109527588,436078,29541385.461198788,,,-3.6468380471532447
2023-10-09,7.375700950622559,7.761527061462402,6.372521877288818,6.590428829193115,959767,26396900.91692768,,,-10.64433673363504
2023-10-10,6.5983991622924805,6.885119915008545,5.662893772125244,6.415658950805664,972713,25696888.32554342,,,-2.6518741483602226
2023-10-11,6.415530204772949,6.515082836151123,5.391388893127441,5.483224868774414,922260,21962173.8308026,,,-14.533722711587671
2023-10-12,5.483698844909668,5.7598419189453125,4.913122177124023,5.50320291519165,932211,22042192.677141327,,,0.3643484791405527
2023-10-13,5.50399923324585,6.287844181060791,5.42666482925415,5.477489948272705,608445,21939203.530663777,,,-0.4672363951538916
2023-10-14,5.4596991539001465,6.277780055999756,5.33581018447876,6.195336818695068,491135,24814423.520617865,,,13.105398224395316
2023-10-15,6.195336818695068,6.203729152679443,5.303168773651123,5.40318489074707,563975,21641586.593744226,,,-12.786260878627253
2023-10-16,5.404397010803223,6.235840797424316,5.264066219329834,6.14606523513794,485643,24617074.130633343,,,13.748934367636556
2023-10-17,6.145113945007324,6.483948230743408,5.878280162811279,6.287425994873047,437108,25183271.87966906,,,2.300020489970178
2023-10-18,6.287425994873047,6.309737205505371,5.080838203430176,5.173158168792725,545069,20720251.617668323,,,-17.722162089683902
2023-10-19,5.173275947570801,5.984480857849121,5.172529220581055,5.873754978179932,542490,23526379.26723646,,,13.542922650491995
