time,open,high,low,close,volume,market_cap,roc_1d,Dividends,Stock Splits
2025-03-12,0.0370550006628036,0.0382840000092983,0.0342000015079975,0.0343069992959499,61901358,34306797.688313894,,,
2025-03-13,0.0342990010976791,0.0344460010528564,0.0307640004903078,0.0309389997273683,56918906,30938817.91203258,-9.817237408400247,,
2025-03-14,0.030944000929594,0.0329959988594055,0.0308779999613761,0.0321479998528957,50582427,32147810.93278069,3.90768976431366,,
2025-03-15,0.0321470014750957,0.0329970009624958,0.0311789996922016,0.0317919999361038,36024309,31791813.1080488,-1.1073781212545208,,
2025-03-16,0.0317910015583038,0.0324920006096363,0.0269620008766651,0.0271269995719194,70290648,27126840.15808644,-14.673503943005194,,
2025-03-17,0.0271290000528097,0.0292509999126195,0.0271290000528097,0.0285170003771781,62362805,28516832.79490195,5.124049202616421,,
2025-03-18,0.0285170003771781,0.0287660006433725,0.0234650000929832,0.0250760000199079,55504605,25075852.65892654,-12.066487750317535,,
2025-03-19,0.025077000260353,0.027115000411868,0.0247310008853673,0.026970999315381,48640268,26970840.81829517,7.5570238234513365,,
2025-03-20,0.026970999315381,0.0282850004732608,0.0264079999178648,0.0274940002709627,47953072,27493838.70042277,1.9391233875544422,,
2025-03-21,0.0274989996105432,0.027803000062704,0.0251780003309249,0.0264010000973939,33693670,26400844.94995096,-3.975413409459938,,
2025-03-22,0.0263960007578134,0.0273930002003908,0.0259639993309974,0.0270220004022121,30782078,27021841.60541458,2.3521847753013914,,
2025-03-23,0.0270240008831024,0.0292700007557868,0.0259799994528293,0.0263800006359815,37765121,26379845.61194343,-2.375841006123458,,
2025-03-24,0.0263800006359815,0.0310859996825456,0.0255040004849433,0.0301079992204904,69127798,30107822.288591035,14.131912413315195,,
2025-03-25,0.0301130004227161,0.0313850007951259,0.0270000007003545,0.0287190005183219,53758392,28718831.748976875,-4.613387598413377,,
2025-03-26,0.0287089999765157,0.0291130002588033,0.0254970006644725,0.0265590008348226,71416726,26558844.758876525,-7.52115200569492,,
2025-03-27,0.0265590008348226,0.0269930008798837,0.0255759991705417,0.0260969996452331,32305998,26096846.28427142,-1.739527749793024,,
2025-03-28,0.0260969996452331,0.0265299994498491,0.023641999810934,0.026350000873208,49679034,26349846.02546576,0.9694648098028225,,
2025-03-29,0.0263390000909566,0.0522870011627674,0.0263390000909566,0.0317649990320205,274600994,31764812.362638365,20.55027696154017,,
