total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades,asset,cmo_length,threshold,avg_cmo,cmo_std,long_signals,time_in_market,cmo_max,cmo_min
0.5132412459969435,1.0724539876649575,1.2040398991420866,1.3200265961746636,1.017079518040373,0.5298139840716893,0.5087108013937283,1.3200265961746636,0.5024578749004834,1435,eth,11,0.0,3.3807931770971926,30.147822708727624,156,0.4970557672324212,85.15199622808123,-75.25348875729621
0.2824584989285217,0.35415083920458584,0.4128338097438052,1.104605739675669,0.2699852364827597,0.856706073851595,0.4859228362877998,1.104605739675669,0.6531058699861594,959,algo,11,0.0,-3.5140903475427865,27.526788614020838,157,0.417319408181027,86.39256637785793,-78.15688881432594
0.3362971721048911,0.7640197330276411,0.895171212486434,1.2282183261611295,0.6737465989275937,0.7220284832500357,0.5039301310043668,1.2282183261611295,0.6367168462924517,1145,vet,11,0.0,-1.100315517575266,28.212491937783582,150,0.43702290076335876,90.81476995874674,-82.8355998926941
0.1286707771308575,0.33075636234967215,0.37782911158536764,1.0907510208923927,0.2760379655776238,0.7594747922552488,0.48007414272474513,1.0907510208923927,0.6338317275965022,1079,atom,11,0.0,-1.5257203138316318,25.965601905437907,162,0.4501460158531498,82.70373285426022,-66.76123887601868
-0.2826152237484765,-0.005181022774478588,-0.00505569082415565,0.9985714109276225,-0.004315822002799387,0.5789660870558463,0.49224806201550386,0.9985714109276225,0.48228210647882247,258,pol,11,0.0,-5.769739248841097,26.804141279319353,40,0.3654390934844193,80.9686274138261,-62.94809975771417
0.6999810218358651,1.0886437198646286,1.4270845914675272,1.3210747255104598,1.3917096602605488,0.5585167449529015,0.4930555555555556,1.3210747255104598,0.7140014085277463,432,tao,11,0.0,2.405192678947446,28.921434633729813,50,0.4582010582010582,88.16914416469378,-51.59021201725758
0.37124293210479253,0.7930175517948658,0.9537331541227969,1.2658644846023295,0.657495542261058,0.7804983125642243,0.48405645582854157,1.2658644846023295,0.6471157669735929,1913,ltc,11,0.0,0.4299008991200511,27.715347777096145,233,0.47398414271555994,89.79310982327492,-78.93680606972421
0.5310153436183844,0.9127744355113243,1.1566276164985991,1.3607212485287297,0.9220341080066949,0.7186791044160948,0.5024834437086093,1.3607212485287297,0.7259697699707578,1208,xlm,11,0.0,-2.123182835280985,27.61636796097124,154,0.41842743332178733,90.62335401977496,-74.02581356282982
0.6442109732486503,1.0058004983426239,1.255851512603643,1.335344649047793,0.9946017356992435,0.7767088004015429,0.5145985401459854,1.335344649047793,0.7680607856977776,822,avax,11,0.0,-0.6000538913123823,29.40900479628743,101,0.4464964693101575,95.06897077230161,-68.97778948756985
0.5699530691563086,0.9635389191076178,1.2672439872371108,1.277080443838219,1.0219081937130117,0.6982057772392647,0.495703899537343,1.277080443838219,0.7405016969313257,1513,link,11,0.0,2.9001470433539693,27.099128495921835,177,0.5240734326290267,82.23984673502305,-64.9695577787801
0.7349337895053749,0.9998328478896328,1.4907885906401033,1.4164097447656008,1.1440574612558712,0.7254016145276948,0.5039184952978056,1.4164097447656008,0.8300398724238293,1276,ada,11,0.0,-0.6559225490494603,29.84201802523876,150,0.4419812954624177,87.70163502760495,-72.03656407436311
0.5284037271621835,0.8213933200531555,1.2972430185099266,1.3783505906342672,0.9598128055331359,0.7582998475706694,0.5130823229100191,1.3783505906342672,0.8860869529411963,1567,trx,11,0.0,4.332494541445069,26.820681997776326,179,0.543470730862487,98.38581514188289,-80.40050583731852
0.6384844705876072,1.0709047584866294,1.6571730290281552,1.3091770173964534,1.6501570149913065,0.4222873549077842,0.4806763285024155,1.3091770173964534,0.6507025349555433,414,sui,11,0.0,-0.5074277220440141,28.393731141696183,45,0.4672686230248307,76.09672262525685,-69.71095348618697
1.159619880102825,1.3903606473691619,1.7693595952478338,1.4178530351817658,1.7587478008418305,0.5959395476264492,0.5047801147227533,1.4178530351817658,0.7538384884568761,1046,sol,11,0.0,4.347205606633489,29.13533868906462,114,0.5219560878243513,85.36563738267913,-64.96039598524101
0.7032925734654534,1.1178006852008886,1.4940201676866636,1.3821832029391319,0.9343828596075968,0.7758421993126285,0.5272727272727272,1.3821832029391319,0.6485357026487217,1595,bnb,11,0.0,4.974247695352698,27.801026618849146,172,0.5528229996536197,90.74476003134848,-79.01215307664339
0.488140879089616,1.2134108271301844,1.3451518872851311,1.354887892890834,0.8881093376210187,0.5324354256584702,0.5342405618964003,1.354887892890834,0.3896956106167799,2278,btc,11,0.0,7.051982913089682,30.46109447419921,212,0.5646679881070367,93.16372686292227,-84.24473601943961
0.4188538536257411,0.8107761748498172,1.0204249090704853,1.3208674213142366,0.7613642794496662,0.752095815817487,0.4884645982498011,1.3208674213142366,0.7062601327586593,1257,xrp,12,0.0,-0.9910790083050369,26.76646066509214,166,0.43555093555093555,91.22341630266696,-64.78180431685635
0.5554537002737272,1.1213300052364719,1.2108102308595363,1.3362785159825643,1.040286131976469,0.548292230708475,0.5161957270847691,1.3362785159825643,0.5086645333780971,1451,eth,12,0.0,3.3423826445765927,29.116676292502763,137,0.5027720027720027,83.64875478987003,-72.99197764821007
0.8807931485151292,0.41877223324205975,0.4852933431172648,1.1249466149860183,0.32015829368929183,0.85515345431184,0.49056603773584906,1.1249466149860183,0.6537789496103694,954,algo,12,0.0,-3.543205687721761,26.511524297311635,145,0.4153243360905529,84.99658608280104,-78.04329546044559
0.4365205549114395,0.8775344104019356,1.035943863944792,1.2673027623468922,0.8363415867728686,0.6673923094522557,0.5092186128182616,1.2673027623468922,0.6360638813373166,1139,vet,12,0.0,-1.0820456635927667,27.176525237685407,138,0.4348988163421153,89.56823120169177,-80.6012025346626
-0.010599542321039102,0.3126655408337345,0.35567315383039877,1.086320576092381,0.28895666437145895,0.6954711124318981,0.48186046511627906,1.086320576092381,0.6427347646918782,1075,atom,12,0.0,-1.534749489037973,24.923236096896918,154,0.4486644407345576,80.85488662133741,-64.29801676965393
-0.09522466494959436,0.1580077694026615,0.16133884382755562,1.0445336459519805,0.15307102543206486,0.48672036597051577,0.4823529411764706,1.0445336459519805,0.4715134312662589,255,pol,12,0.0,-5.736462116423757,25.588149229540125,41,0.3617021276595745,80.43952252539182,-59.82655436480155
0.6874753841278101,1.0767736392591674,1.4092273582811987,1.3155384021282317,1.382615459504178,0.5585167449529014,0.4942263279445728,1.3155384021282317,0.7171552662592349,433,tao,12,0.0,2.632214165941141,27.775125729261998,50,0.4597457627118644,87.17891968545817,-48.87351067653052
0.3912094655492224,0.8149538664092753,0.979242277125497,1.2732048463558336,0.7216550931208643,0.7327113857672943,0.4856396866840731,1.2732048463558336,0.648828019745924,1915,ltc,12,0.0,0.422515716605669,26.720643104079667,220,0.4745972738537794,89.08585718520101,-77.29960731257167
0.4392943748553402,0.8273082608176088,1.0537213419204619,1.3192227846938016,0.7831402691427098,0.7691274131032347,0.4967159277504105,1.3192227846938016,0.7280655564921238,1218,xlm,12,0.0,-1.9976590448692593,26.525517016381674,152,0.42203742203742206,90.12142562814066,-70.80797969506214
0.5921622385081757,0.9642670026567187,1.1796461555184814,1.3211305128170285,0.9155760075807028,0.8093329170496459,0.5147783251231527,1.3211305128170285,0.7684653720954493,812,avax,12,0.0,-0.5676268227063126,28.390825753960932,97,0.44130434782608696,94.41382986688247,-65.61551666311193
0.5996182683681988,0.9885310826788872,1.288788010379573,1.286123713113906,1.0914431215382008,0.6719093444852624,0.5003304692663583,1.286123713113906,0.7418591536326041,1513,link,12,0.0,2.922318099296925,25.971546035431455,160,0.5242550242550242,80.90154755220271,-63.30700501036907
0.7334992481108586,0.9989497088703219,1.4970553739353194,1.4167102965405445,1.1637551145906533,0.7114457352286583,0.5027624309392266,1.4167102965405445,0.8288191144901154,1267,ada,12,0.0,-0.5646289098217929,28.812436880541757,144,0.439015939015939,86.2095440505253,-69.23084990989786
0.473797828215176,0.7806869743003424,1.2232321874808518,1.3551920233117691,0.8849890301143036,0.7834957590690679,0.5111252383979656,1.3551920233117691,0.8881730767169794,1573,trx,12,0.0,4.3218580939001585,25.78784820743205,180,0.5457380457380457,98.14367579311379,-77.40507161158834
0.7261591085791155,1.169467675380283,1.8763004908566188,1.3457652380483365,1.7723798228944163,0.41465812999416285,0.48514851485148514,1.3457652380483365,0.6284326779376795,404,sui,12,0.0,-0.39706660479421585,27.46692163384507,43,0.45649717514124294,73.63278803782032,-67.73105399571652
1.1853986086054613,1.4025480628515599,1.7336192293979606,1.4248824906761408,1.6833485117294404,0.6327719746900784,0.5076775431861804,1.4248824906761408,0.7594575830028982,1042,sol,12,0.0,4.374978491561557,28.14666196742377,110,0.5202196704942587,83.62377131335022,-62.2962626582099
0.7042928579185632,1.1182897822195752,1.4990391106256569,1.3815737183904984,0.9319517885806013,0.7788452505839445,0.5259862241703194,1.3815737183904984,0.6490681001024246,1597,bnb,12,0.0,4.935547185877345,26.80003077667425,164,0.5537075537075538,90.27877439941861,-77.60271571817931
0.4791938389025887,1.1972973159724856,1.324019054833438,1.348866626019047,0.8867330771222764,0.526618795517924,0.5344147303814116,1.348866626019047,0.39002033896713995,2281,btc,12,0.0,6.997712423016488,29.430826427004163,202,0.5655514250309789,91.56414807690012,-82.91189612977784
0.4221516992084755,0.8139600995429475,1.02745344421518,1.3220967026974015,0.7480877531625908,0.7687044071824226,0.48931116389548696,1.3220967026974015,0.706494523672825,1263,xrp,13,0.0,-0.8774103015232683,25.863384881161128,159,0.43778162911611784,90.68566522453587,-62.59641666753103
0.5525429282673318,1.1152597141559608,1.2130514600426738,1.331832167727571,1.038643870380447,0.5482922307084751,0.5160628844839371,1.331832167727571,0.5106257828326273,1463,eth,13,0.0,3.3087140175489296,28.192218954358697,129,0.507105719237435,82.14521455610677,-70.77655128948115
2.24627945032426,0.5106000451772611,0.5901787970319935,1.154940339833385,0.40492911713958246,0.8261015849689345,0.49523809523809526,1.154940339833385,0.6551362237990994,945,algo,13,0.0,-3.5704589202945765,25.62725003926539,132,0.4115853658536585,83.67446489679003,-77.96839924045665
0.45516573808850125,0.8974650250077273,1.0553767779751122,1.2751123826075017,0.8452387946011696,0.6761700402800896,0.5106007067137809,1.2751123826075017,0.6368216408063884,1132,vet,13,0.0,-1.0643272913680673,26.254726804533618,127,0.43239113827349124,88.37864672410181,-78.40192224801217
-0.1455881900294177,0.2932219199699381,0.326941604254468,1.080822549620961,0.288485662393355,0.6599197363430701,0.48003714020427113,1.080822549620961,0.649260404150197,1077,atom,13,0.0,-1.5432273867337853,24.001655248316126,151,0.44968684759916494,79.11738032037894,-62.02546186228866
-0.14086118499384093,0.11897882538127878,0.1225776698268987,1.0331720765414523,0.13317163382191446,0.42165295580104517,0.48627450980392156,1.0331720765414523,0.4719513144454036,255,pol,13,0.0,-5.705923491869294,24.492904606317666,36,0.3622159090909091,80.02251809614651,-57.044800069397226
0.6728295709086713,1.0634311850690907,1.388971893229563,1.3106086382021997,1.421669130759508,0.5383135182018399,0.49191685912240185,1.3106086382021997,0.7196551335368079,433,tao,13,0.0,2.83376143466549,26.758332132172246,50,0.4602332979851538,86.15471419226806,-47.047503166362894
0.34084512647887877,0.7587732953836651,0.9061675807331045,1.2514295407322416,0.6265474878678613,0.7839980269384785,0.4824515453116815,1.2514295407322416,0.6473764921092641,1909,ltc,13,0.0,0.4172665870224568,25.83850151140305,218,0.4732275656916212,88.4034757594157,-75.73016805159685
0.3791054858477334,0.7684661231435964,0.9778879568645641,1.2899324505487706,0.7013650165580313,0.8031696468837027,0.49271844660194175,1.2899324505487706,0.7330382898092108,1236,xlm,13,0.0,-1.8824893077730551,25.549718247712267,150,0.42842287694974,89.66129469949378,-67.68356352885479
0.650603521745238,1.012455505994379,1.2451555838314148,1.3425678559649028,0.9807683695843159,0.7884649601366173,0.5155666251556662,1.3425678559649028,0.7637881258476222,803,avax,13,0.0,-0.5395332206086405,27.489400404037745,90,0.43665035345296355,93.70309277005137,-62.38614114029608
0.5154677883214633,0.9158585491912068,1.191262607457467,1.2627276176299373,0.9090633558788275,0.7467178815281947,0.49801324503311256,1.2627276176299373,0.741177623854916,1510,link,13,0.0,2.943134884977323,24.962722391297184,155,0.5233968804159446,79.61536378544899,-61.68655663507244
0.7631617857487223,1.0171212482582264,1.517318660501773,1.4272394987563946,1.1473646423687864,0.7409429654123549,0.5035913806863528,1.4272394987563946,0.8358214539140013,1253,ada,13,0.0,-0.4802012362661397,27.89448579389281,133,0.434315424610052,84.71321351675248,-66.55312163311787
0.4337150293412453,0.7497857649306939,1.179559970194838,1.3361256654113405,0.8192453603693207,0.8140584573603377,0.5078764965343415,1.3361256654113405,0.8894722272081399,1587,trx,13,0.0,4.313276815105734,24.870086967425255,179,0.5507798960138648,97.89282916322584,-74.42900318081526
0.7192695213716895,1.159519217563139,1.842413906205087,1.3427199917270758,1.7689677401688737,0.4146581299941627,0.48635235732009924,1.3427199917270758,0.63260431051759,403,sui,13,0.0,-0.3031803365914266,26.658808169918505,40,0.45588235294117646,71.26573362928067,-66.10680372201436
1.1811137446039974,1.4000138146886874,1.7212147728903389,1.426293741728224,1.5485600239985773,0.6865776196182135,0.5058139534883721,1.426293741728224,0.7594258313438754,1032,sol,13,0.0,4.399197461182742,27.27264261523514,106,0.5154845154845155,81.86004643140606,-59.82300873652044
0.6899371783081771,1.105179117082249,1.4795867994458811,1.3753194261222443,0.8934354482548642,0.8030563225667359,0.5290806754221389,1.3753194261222443,0.6491970165166618,1599,bnb,13,0.0,4.899293504116872,25.913434108919258,149,0.5545927209705372,89.84652863956637,-76.13203693828558
0.4903440743426719,1.212899711200719,1.3406794634489017,1.3535127719996676,0.9360848136251119,0.507625364985986,0.5354330708661418,1.3535127719996676,0.39177220572002425,2286,btc,13,0.0,6.9464782888196375,28.51011291180154,190,0.566931085770947,89.85924882283287,-81.5495353272137
0.3441102120215893,0.7340732153105822,0.9238815251252511,1.2858346548424677,0.6330289017054016,0.8199629147191713,0.4858267716535433,1.2858346548424677,0.7070959851385197,1270,xrp,14,0.0,-0.7717648907334805,25.048070695334275,158,0.4403606102635229,90.17741822866988,-60.54752341507269
0.541426368644133,1.100308394441824,1.1958337844649036,1.3255525767133298,1.0157693584020921,0.5540061181151982,0.516260162601626,1.3255525767133298,0.5114406488139013,1476,eth,14,0.0,3.276635890167651,27.35407086987203,128,0.5117891816920943,80.64954071257095,-68.61481281177889
2.132910505356627,0.5051690471587605,0.58338639810047,1.1533090802403974,0.39296053729380787,0.8449117117925264,0.4952178533475027,1.1533090802403974,0.6572393184008332,941,algo,14,0.0,-3.59756981871742,24.851683279720532,127,0.41002178649237475,82.4236213951803,-72.12566918140894
0.46153764820239407,0.9040476131811381,1.0754671359860792,1.2772138207409225,0.886711893794237,0.6492637466358363,0.5093333333333333,1.2772138207409225,0.6368136787902263,1125,vet,14,0.0,-1.0507194591553612,25.44405219862038,124,0.42988154375238824,87.246798586521,-76.22798803141885
-0.5169140713005679,0.2002531968741773,0.22237009889000497,1.0543667378964614,0.16867067165044752,0.7691420799581389,0.4772093023255814,1.0543667378964614,0.6478384028129862,1075,atom,14,0.0,-1.5511161832595934,23.177838551342642,149,0.4490392648287385,77.4888335628324,-59.92144981364189
0.09621469470616995,0.3038424363905433,0.312342566609127,1.087073507422029,0.3333649647237981,0.43039844641338243,0.49603174603174605,1.087073507422029,0.472217655342104,252,pol,14,0.0,-5.665201055185754,23.487194946112115,32,0.3584637268847795,59.74433312344435,-54.56254216142493
0.5619844446333664,0.9672360409773281,1.2675432739924242,1.278526701831943,1.2561539812099518,0.5558726623365509,0.48372093023255813,1.278526701831943,0.7219144327317315,430,tao,14,0.0,3.016738276996241,25.84552713416109,52,0.4575371549893843,85.0997437288436,-45.64803014666332
0.3161544546651498,0.7298621759481867,0.870228154912093,1.2405242856963814,0.571642594805216,0.828686337881938,0.480083857442348,1.2405242856963814,0.6490436469749216,1908,ltc,14,0.0,0.41459354087917927,25.048437109025144,212,0.47309695016117037,87.74086509064843,-74.21519234099536
0.4004428747402089,0.7895130941416931,1.0048138020595345,1.297649808453189,0.7505483907773616,0.7709185976941518,0.4967845659163987,1.297649808453189,0.7328715853012097,1244,xlm,14,0.0,-1.780251547459595,24.67124440012547,139,0.43134535367545074,89.23462863266006,-64.68218093213012
0.6945801029559755,1.0467125905154722,1.2887186083058648,1.3556837029344042,1.0385040857804202,0.770326003905883,0.519350811485643,1.3556837029344042,0.7642849715270892,801,avax,14,0.0,-0.5133066171573144,26.683305011129526,85,0.4357997823721436,92.93323161680689,-59.320082397999904
0.5400316111549279,0.9300860581193415,1.228782326724525,1.2704791889491456,0.8846235987934863,0.7973620917996296,0.4970375246872943,1.2704791889491456,0.7583871589426442,1519,link,14,0.0,2.960946824022709,24.06175485204183,152,0.5266990291262136,78.37769145010633,-60.10446134026761
0.7091812989521333,0.980170011602394,1.4660102244143924,1.4120701576519823,1.0552551509164054,0.7742672255698837,0.5024,1.4120701576519823,0.8335793467427671,1250,ada,14,0.0,-0.40266813149934616,27.070048025912005,127,0.4334257975034674,83.32496752187299,-64.00629018248249
0.4198035901578312,0.7387232252167207,1.1620302829554567,1.3301249145408296,0.7621000582140176,0.8611305306215352,0.5072100313479624,1.3301249145408296,0.8883809322821945,1595,trx,14,0.0,4.305617057840865,24.046383313394223,173,0.5537447988904299,97.63695135740885,-71.50279869228352
0.7131260650023294,1.1533694870886773,1.8375710787013737,1.3393692311522818,1.8062514112266537,0.404299610098024,0.4852216748768473,1.3393692311522818,0.6331594076944701,406,sui,14,0.0,-0.22505079228292255,25.951333568716443,41,0.45979614949037373,69.00384803013159,-64.64803019656364
1.1909641254913708,1.404328344369273,1.7306648964842812,1.4263749401873358,1.557252841303803,0.6865776196182135,0.5048169556840078,1.4263749401873358,0.7613425686471237,1038,sol,14,0.0,4.416682436602374,26.491021942160803,101,0.5187406296851574,80.08007762192865,-57.51853018322787
0.6909813235491142,1.1066199910135919,1.4805329936344511,1.376342858909226,0.890115171567182,0.8062455479285576,0.53,1.376342858909226,0.6485075274687409,1600,bnb,14,0.0,4.865354579801971,25.12305472499515,146,0.555131761442441,89.44179200632745,-74.61232641935896
0.4817184917407473,1.1982450865305194,1.318893447769107,1.348318484010554,0.8204632486662865,0.572069083554416,0.5365107127240927,1.348318484010554,0.39170755968933135,2287,btc,14,0.0,6.898288848379074,27.680415894056985,184,0.5673196131911729,88.60442908562916,-80.15952162455287
0.35001788904810427,0.740259304165696,0.9290768440156438,1.287440241912427,0.6494290072086425,0.8074776164695522,0.4897959183673469,1.287440241912427,0.708399588976518,1274,xrp,15,0.0,-0.6735643638931873,24.305832310019113,145,0.44190079778009017,89.69256953303848,-58.62977940209433
0.49506503263669965,1.048876313235464,1.124163809541139,1.3048307327119082,1.0171050420575987,0.5200455657574481,0.519140362659503,1.3048307327119082,0.5042929851280321,1489,eth,15,0.0,3.2456879604813085,26.587202382318022,115,0.5164758931668401,79.16848808377459,-66.51466889605466
1.8861327635148464,0.49160035985603967,0.5661295073363124,1.1490350956761664,0.38587978485918617,0.8373431345577244,0.4957356076759062,1.1490350956761664,0.6572692272053502,938,algo,15,0.0,-3.6217699287885416,24.162334742477167,119,0.40889276373147343,81.24019033649898,-72.00369443914431
0.44911843704830323,0.8905065699705719,1.0467948483000187,1.2737775993220286,0.899964014814937,0.6310394469843997,0.5089766606822262,1.2737775993220286,0.637741273748767,1114,vet,15,0.0,-1.0367942668920505,24.711963858021964,120,0.4258409785932722,86.17080808607191,-74.06794755385617
0.2529709204982935,0.35633443051254826,0.4050319722144798,1.0992411004269498,0.3427671364342994,0.6803829513979133,0.47761194029850745,1.0992411004269498,0.6544776366233498,1072,atom,15,0.0,-1.5592611623724133,22.433447091941908,139,0.4479732553280401,75.96383145343604,-57.96594850626343
0.03635806801750907,0.2612921020778061,0.2695095626971283,1.0745503127226037,0.28234553630023024,0.4371123427303784,0.4940239043824701,1.0745503127226037,0.47233237380787113,251,pol,15,0.0,-5.618890827896922,22.644843300107205,32,0.3575498575498576,59.26748774047591,-52.341194198823715
0.5245813631687988,0.9361021296879775,1.223021770969579,1.2713872800759396,1.190359045864959,0.5612898437160758,0.48226950354609927,1.2713872800759396,0.7137431073276843,423,tao,15,0.0,3.181867748423064,25.02124585386748,53,0.4505844845908608,84.01763862729119,-44.31280024174921
0.2776952146215852,0.6853398449917621,0.8084253616664754,1.2246308282953913,0.5139573419352711,0.8560913376849508,0.47943037974683544,1.2246308282953913,0.6420091164780544,1896,ltc,15,0.0,0.4128747548380285,24.33613920540367,208,0.47023809523809523,87.09372943710459,-72.74814698511953
0.4663802574437823,0.8434936728582035,1.1050138987778644,1.328336103390986,0.882654514819566,0.719676391323032,0.49959709911361805,1.328336103390986,0.7530887740483528,1241,xlm,15,0.0,-1.6856995083890447,23.872747262283617,130,0.430454387790496,88.83501485669701,-61.822674392525286
0.6081554810763978,0.9783098315089215,1.198425519421592,1.3306333891305302,0.9451157018336669,0.7906544431852447,0.5157629255989912,1.3306333891305302,0.7638274756233145,793,avax,15,0.0,-0.4890436248329767,25.95519278500592,87,0.4316820903647251,92.35051912494957,-56.43524901559258
0.5033137071577183,0.8982768042476962,1.190344606826793,1.2597039413169233,0.8895665250012492,0.7653719925498603,0.49606815203145477,1.2597039413169233,0.7579504452595437,1526,link,15,0.0,2.9778821583114516,23.24422024601298,150,0.5293097467915366,77.1854944508042,-58.56026139244167
0.7481343221951362,1.0072656657774388,1.5094466446590022,1.4258589732942206,1.1238832633380373,0.7467540323686106,0.5056089743589743,1.4258589732942206,0.833210529579108,1248,ada,15,0.0,-0.33018225032592097,26.322133007491963,121,0.4328824141519251,81.94270593874097,-61.713858587141566
0.5038265056382258,0.8033290848768025,1.277491132849657,1.362055820529497,0.8697427415188834,0.824624153381599,0.5087390761548065,1.362055820529497,0.8927983380494566,1602,trx,15,0.0,4.299554288832821,23.298756152334573,169,0.5563648976760319,97.36675360131427,-68.65117908765907
0.6867552133135186,1.1287985880221851,1.808332243762575,1.3303394291147557,1.671345197139742,0.42759063038531014,0.48166259168704156,1.3303394291147557,0.6331081151409068,409,sui,15,0.0,-0.15578554489195204,25.318319190568367,40,0.463718820861678,66.84988392373415,-63.16766299712106
1.2168847127407543,1.4149241891482325,1.74181788471318,1.4273004827306446,1.5114076331586812,0.7182169471546233,0.5071633237822349,1.4273004827306446,0.7671920407600721,1047,sol,15,0.0,4.430522412474988,25.785689014489428,97,0.5235,78.38855548622428,-55.36429998494536
