asset,ema_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
aave,66,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,67,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,67,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,67,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,68,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,68,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,68,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,69,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,69,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,69,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,70,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,70,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,70,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,71,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,71,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,71,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,72,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,72,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,72,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,73,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,73,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,73,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,74,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,74,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,74,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,75,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,75,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,75,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,76,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,76,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,76,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,77,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,77,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,77,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,78,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,78,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,78,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,79,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,79,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,79,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
