asset,adx_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
doge,5,-0.10414193734872967,-4.054559336627798,-3.921012693726759,0.4110265302701604,-18.490249880360818,0.13886641016437548,0.375,0.4110265302701604,0.6332808107486054,8
shib,5,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,5,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,6,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,6,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,6,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,7,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,7,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,7,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,8,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,8,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,8,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,9,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,9,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,9,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,10,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,10,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,10,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,11,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,11,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,11,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,12,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,12,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,12,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,13,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,13,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,13,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
