total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades,asset,fast_period,slow_period,apo_combination,period_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,21,4-21,5.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,21,4-21,5.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,22,4-22,5.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,22,4-22,5.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,22,4-22,5.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,23,4-23,5.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,23,4-23,5.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,23,4-23,5.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,24,4-24,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,24,4-24,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,24,4-24,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,25,4-25,6.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,25,4-25,6.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,25,4-25,6.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,26,4-26,6.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,26,4-26,6.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,26,4-26,6.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,27,4-27,6.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,27,4-27,6.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,27,4-27,6.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,28,4-28,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,28,4-28,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,28,4-28,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,29,4-29,7.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,29,4-29,7.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,29,4-29,7.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,30,4-30,7.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,30,4-30,7.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,30,4-30,7.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,31,4-31,7.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,31,4-31,7.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,31,4-31,7.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,32,4-32,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,32,4-32,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,32,4-32,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,33,4-33,8.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,33,4-33,8.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,33,4-33,8.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,34,4-34,8.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,34,4-34,8.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,34,4-34,8.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,35,4-35,8.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,35,4-35,8.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,35,4-35,8.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,36,4-36,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,36,4-36,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,36,4-36,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,37,4-37,9.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,37,4-37,9.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,37,4-37,9.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,38,4-38,9.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,38,4-38,9.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,38,4-38,9.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,39,4-39,9.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,39,4-39,9.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,39,4-39,9.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,40,4-40,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,40,4-40,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,40,4-40,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,41,4-41,10.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,41,4-41,10.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,41,4-41,10.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,42,4-42,10.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,42,4-42,10.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,42,4-42,10.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,43,4-43,10.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,43,4-43,10.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,43,4-43,10.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,44,4-44,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,44,4-44,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,44,4-44,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,45,4-45,11.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,45,4-45,11.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,45,4-45,11.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,46,4-46,11.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,46,4-46,11.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,46,4-46,11.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,47,4-47,11.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,47,4-47,11.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,47,4-47,11.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,48,4-48,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,48,4-48,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,48,4-48,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,49,4-49,12.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,49,4-49,12.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,49,4-49,12.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,50,4-50,12.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,50,4-50,12.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,50,4-50,12.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,51,4-51,12.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,51,4-51,12.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,51,4-51,12.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,52,4-52,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,52,4-52,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,52,4-52,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,53,4-53,13.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,53,4-53,13.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,53,4-53,13.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,54,4-54,13.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,54,4-54,13.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,54,4-54,13.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,55,4-55,13.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,55,4-55,13.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,55,4-55,13.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,56,4-56,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,56,4-56,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,56,4-56,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,57,4-57,14.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,57,4-57,14.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,57,4-57,14.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,58,4-58,14.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,58,4-58,14.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,58,4-58,14.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,59,4-59,14.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,59,4-59,14.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,59,4-59,14.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,60,4-60,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,60,4-60,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,60,4-60,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,61,4-61,15.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,61,4-61,15.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,61,4-61,15.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,62,4-62,15.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,62,4-62,15.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,62,4-62,15.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,63,4-63,15.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,63,4-63,15.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,63,4-63,15.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,64,4-64,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,64,4-64,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,64,4-64,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,65,4-65,16.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,65,4-65,16.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,65,4-65,16.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,66,4-66,16.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,66,4-66,16.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,66,4-66,16.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,67,4-67,16.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,67,4-67,16.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,67,4-67,16.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,68,4-68,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,68,4-68,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,68,4-68,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,69,4-69,17.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,69,4-69,17.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,69,4-69,17.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,70,4-70,17.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,70,4-70,17.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,70,4-70,17.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,71,4-71,17.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,71,4-71,17.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,71,4-71,17.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,72,4-72,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,72,4-72,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,72,4-72,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,73,4-73,18.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,73,4-73,18.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,73,4-73,18.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,74,4-74,18.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,74,4-74,18.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,74,4-74,18.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,75,4-75,18.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,75,4-75,18.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,75,4-75,18.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,76,4-76,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,76,4-76,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,76,4-76,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,77,4-77,19.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,77,4-77,19.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,77,4-77,19.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,78,4-78,19.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,78,4-78,19.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,78,4-78,19.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,79,4-79,19.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,79,4-79,19.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,79,4-79,19.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,80,4-80,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,80,4-80,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,80,4-80,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,81,4-81,20.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,81,4-81,20.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,81,4-81,20.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,82,4-82,20.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,82,4-82,20.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,82,4-82,20.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,83,4-83,20.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,83,4-83,20.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,83,4-83,20.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,84,4-84,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,84,4-84,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,84,4-84,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,85,4-85,21.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,85,4-85,21.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,85,4-85,21.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,86,4-86,21.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,86,4-86,21.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,86,4-86,21.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,87,4-87,21.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,87,4-87,21.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,87,4-87,21.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,88,4-88,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,88,4-88,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,88,4-88,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,89,4-89,22.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,89,4-89,22.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,89,4-89,22.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,90,4-90,22.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,90,4-90,22.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,90,4-90,22.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,91,4-91,22.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,91,4-91,22.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,91,4-91,22.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,92,4-92,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,92,4-92,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,92,4-92,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,93,4-93,23.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,93,4-93,23.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,93,4-93,23.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,94,4-94,23.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,94,4-94,23.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,94,4-94,23.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,95,4-95,23.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,95,4-95,23.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,95,4-95,23.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,96,4-96,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,96,4-96,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,96,4-96,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,97,4-97,24.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,97,4-97,24.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,97,4-97,24.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,98,4-98,24.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,98,4-98,24.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,98,4-98,24.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,99,4-99,24.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,99,4-99,24.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,99,4-99,24.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,100,4-100,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,100,4-100,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,100,4-100,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,101,4-101,25.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,101,4-101,25.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,101,4-101,25.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,102,4-102,25.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,102,4-102,25.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,102,4-102,25.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,103,4-103,25.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,103,4-103,25.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,103,4-103,25.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,104,4-104,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,104,4-104,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,104,4-104,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,105,4-105,26.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,105,4-105,26.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,105,4-105,26.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,106,4-106,26.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,106,4-106,26.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,106,4-106,26.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,doge,4,107,4-107,26.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,4,107,4-107,26.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,4,107,4-107,26.75
