avg_total_return,avg_sharpe_ratio,avg_sortino_ratio,avg_omega_ratio,avg_calmar_ratio,avg_max_drawdown,avg_win_rate,avg_profit_factor,avg_volatility,avg_num_trades,atr_period,factor,num_assets
-9.850255207393635,0.5391093207728546,0.8529633296276888,1.0619052584069402,0.5815704211675615,0.831675206979408,0.49882330868436275,1.0619052584069402,21.625714280320764,2499.9411764705883,3,3.0,17
-14.769536096629839,0.44764497999036906,0.7143703303297344,1.0438990530280037,0.4819668149579665,0.8489157260641553,0.49847152708222175,1.0438990530280037,21.62583131050644,2499.9411764705883,3,3.5,17
-3.1342856548950366,0.5038233832184901,0.8009312504684041,1.0531343579322499,0.5494915956467057,0.8392060712163757,0.4992830903049599,1.0531343579322499,21.625734489503422,2499.9411764705883,3,4.0,17
-19.03476846141643,0.4871572456617538,0.7728202314633775,1.0497026275141557,0.5191066836561592,0.8439927917393472,0.49942530088373593,1.0497026275141557,21.625841738257083,2499.9411764705883,3,4.5,17
-18.50489471083065,0.4246709734065421,0.6699096450310033,1.0370531449044793,0.44953040003771383,0.8616209762516643,0.4994783392269549,1.0370531449044793,21.625930153409815,2499.9411764705883,3,5.0,17
-25.259469429370824,0.41320386827501365,0.6541653251499604,1.0351587525871335,0.4334874203918598,0.8710473612712765,0.5001759042397085,1.0351587525871335,21.625949330278235,2499.9411764705883,3,5.5,17
-51.17896902208693,0.406858149252074,0.6411932165360561,1.0346752234100405,0.43907845439746446,0.864533292939048,0.5011419234188148,1.0346752234100405,21.62594989903248,2499.9411764705883,3,6.0,17
-63.48463433625325,0.3820400034234036,0.6050634334388997,1.029526043302493,0.42359934024999135,0.8711097128919784,0.5019553753169873,1.029526043302493,21.625930690601677,2499.9411764705883,3,6.5,17
-64.89323613053578,0.3533409170143306,0.5652670055373129,1.0237909081142609,0.396402716756039,0.8795914254100581,0.5012073445481616,1.0237909081142609,21.625951552177952,2499.9411764705883,3,7.0,17
-36.95492170303733,0.317049416777498,0.5047449080229777,1.0159520980006007,0.3560947240900893,0.8842104620488704,0.49871356807365985,1.0159520980006007,21.626006188775293,2499.9411764705883,3,7.5,17
-27.381971050174098,0.2831008289778667,0.45748767006210594,1.0093075252415233,0.320156423058544,0.8935759856471582,0.49812612056617,1.0093075252415233,21.626026320243522,2499.9411764705883,3,8.0,17
-16.662500788826172,0.283836577957755,0.45418478583443467,1.007482408753613,0.30711628679186526,0.8859363054011269,0.49828271657192585,1.007482408753613,21.626118467726748,2499.9411764705883,3,8.5,17
-12.461123966541159,0.27758077961312355,0.44208465025413746,1.0074334587227813,0.29846915292989845,0.886320755785912,0.497871741605937,1.0074334587227813,21.626101143334278,2499.9411764705883,3,9.0,17
-5.400831910718411,0.292717308543493,0.46941547931767164,1.0109805248534882,0.3131396780706856,0.8969728338559446,0.4971517463669995,1.0109805248534882,21.626014536298598,2499.9411764705883,3,9.5,17
-4.149236511506907,0.3066641889508089,0.4959329783900315,1.0138696415278674,0.33129075597819957,0.8961264756240154,0.4977252773180767,1.0138696415278674,21.625967368340497,2499.9411764705883,3,10.0,17
-1.5422278073881668,0.31663268843378867,0.5443654776249564,1.0168219219684917,0.3479527786065949,0.8740459467386649,0.48598339752893716,1.0168219219684917,21.62600215397859,2499.9411764705883,4,0.5,17
-104.78289071389412,0.327896965955141,0.5353248128184314,1.0188034231458925,0.3704651473329136,0.8595635552531492,0.4953307832733951,1.0188034231458925,21.626079628191096,2499.9411764705883,4,1.0,17
-272.109295656995,0.44016250178539723,0.6951646120895428,1.0416340160759714,0.5073323369220509,0.8280486103165039,0.501372615115759,1.0416340160759714,21.62594469123304,2499.9411764705883,4,1.5,17
-72.12040143328875,0.5609156682110882,0.8862545628375305,1.0654868843643375,0.6306909586197588,0.815229086504163,0.5027039945839225,1.0654868843643375,21.625715445768844,2499.9411764705883,4,2.0,17
-51.179049614384816,0.5693142971711489,0.9079955640445484,1.0677313182912471,0.631222329333749,0.8226977633857159,0.50119862158209,1.0677313182912471,21.625650438640378,2499.9411764705883,4,2.5,17
-7.893524726098214,0.5101411377681435,0.8077827140391776,1.0558882188107892,0.5515500851568226,0.8340603541628301,0.49811769931215427,1.0558882188107892,21.625748984141893,2499.9411764705883,4,3.0,17
-7.450544023888138,0.4509070084570728,0.7133501501094918,1.0427439091386397,0.4917349135495305,0.8409289247519274,0.4981306767800317,1.0427439091386397,21.625873561041484,2499.9411764705883,4,3.5,17
-13.815021463652899,0.46816995997084065,0.7398924210262885,1.0458970879689544,0.5051344047173641,0.8442204680993971,0.49885718867085155,1.0458970879689544,21.625841757317804,2499.9411764705883,4,4.0,17
-21.490868905231878,0.467352094451247,0.7416075235479326,1.0456028329158034,0.5079141213249924,0.8467964734580207,0.4998793651782267,1.0456028329158034,21.625856542857278,2499.9411764705883,4,4.5,17
-14.7648889574398,0.42373010199740235,0.6701509282140108,1.0375233610477106,0.4513505618996167,0.855982869768618,0.500366643488225,1.0375233610477106,21.625922195470128,2499.9411764705883,4,5.0,17
-60.31402014678923,0.41640596963205057,0.664883139839636,1.0368567854945745,0.44315973766055305,0.8676955071113488,0.500821699815215,1.0368567854945745,21.625915957610985,2499.9411764705883,4,5.5,17
-158.2524763895351,0.39335586003019135,0.6270311710056953,1.0326832807876465,0.4401685193046183,0.8631175190753166,0.501862977379488,1.0326832807876465,21.62593891028514,2499.9411764705883,4,6.0,17
-64.67928006507135,0.34893664065991636,0.5535428548549675,1.0225456413920966,0.38591756198456645,0.8814506767821425,0.5010267306641528,1.0225456413920966,21.625977034214767,2499.9411764705883,4,6.5,17
-44.30065689346567,0.30805551148347954,0.49631018021486156,1.0140458420419454,0.3507490629914242,0.887176198204948,0.4983572526407569,1.0140458420419454,21.62599826635216,2499.9411764705883,4,7.0,17
-27.575521496688783,0.3090244242948339,0.4956784467471465,1.0126530615827387,0.33979146474005567,0.8823109057579862,0.4983492175489161,1.0126530615827387,21.626080387061993,2499.9411764705883,4,7.5,17
-16.485771699137825,0.2817482716932606,0.45461444600942424,1.00730761608449,0.30627374200096236,0.8871220217368406,0.49726435039019884,1.00730761608449,21.626095981573513,2499.9411764705883,4,8.0,17
-12.112121898797866,0.27614105061744815,0.44420198540554895,1.0071576242622822,0.2986464413417642,0.8946354462137185,0.49581269175712706,1.0071576242622822,21.626073750389423,2499.9411764705883,4,8.5,17
-6.143633313402162,0.280735447736439,0.4540442042425644,1.008527498091797,0.30493153097782283,0.8978288633877197,0.4968142657810218,1.008527498091797,21.626027333127272,2499.9411764705883,4,9.0,17
-3.528387371925822,0.316240133136534,0.5115107153372117,1.016536328465933,0.34134858388513617,0.8956925637849529,0.49770522481433377,1.016536328465933,21.62591820571742,2499.9411764705883,4,9.5,17
-17.080743660208356,0.27983572384099736,0.4593931450223071,1.0095733600546064,0.30747170731842377,0.9003030142427917,0.4976926557167219,1.0095733600546064,21.625997602458053,2499.9411764705883,4,10.0,17
-1.5899485398595143,0.2651672232072721,0.46507237048716954,1.007182058750136,0.2953620194805185,0.8783756982239542,0.48464632397018653,1.007182058750136,21.626053162887402,2499.9411764705883,5,0.5,17
-51.30018051839654,0.3257958567316563,0.5329605885365674,1.0189686275244554,0.38153193164933363,0.8543318783048472,0.49504253033833195,1.0189686275244554,21.626000920939934,2499.9411764705883,5,1.0,17
-316.1474920620777,0.4349747053817115,0.6864147878973647,1.0401527903938748,0.5075962628069394,0.8252896579423061,0.5010351692915407,1.0401527903938748,21.62590974898447,2499.9411764705883,5,1.5,17
-31.133197988726238,0.5788632721218285,0.9179624931170919,1.0697760052493326,0.6565559060047049,0.8085634836416837,0.5030788171728114,1.0697760052493326,21.625644969356966,2499.9411764705883,5,2.0,17
-29.836196213076835,0.5526220424653682,0.8780091336737703,1.0645113919035551,0.6152728137532139,0.8252763100215682,0.5014228674338419,1.0645113919035551,21.625629064794747,2499.9411764705883,5,2.5,17
-34.97001539472663,0.5063443811271559,0.8025948071516739,1.0551443890042582,0.5469320722918058,0.8346559131488975,0.49896206224846285,1.0551443890042582,21.62579099532008,2499.9411764705883,5,3.0,17
-11.424682783538538,0.4890347460677624,0.7758051621876736,1.0507567391823103,0.5431548124291424,0.8234836763854638,0.5000707554410663,1.0507567391823103,21.62581336610583,2499.9411764705883,5,3.5,17
-39.66355461870812,0.4952955543693631,0.7838878943305512,1.0516389051631396,0.5563581213293823,0.8323021812606456,0.500014092029878,1.0516389051631396,21.625819933985216,2499.9411764705883,5,4.0,17
-20.754723416582028,0.45110742239513596,0.7187343548790128,1.0425796074028162,0.4947736592684787,0.8465142021039267,0.5003347777230774,1.0425796074028162,21.625849306508776,2499.9411764705883,5,4.5,17
-21.071099524527813,0.4145881758700551,0.6576495847191068,1.0359513724062526,0.441443716386876,0.8601810008001134,0.5002226014007106,1.0359513724062526,21.6259208261766,2499.9411764705883,5,5.0,17
-110.93321744825823,0.404820864850833,0.6483995310471183,1.0340767543771663,0.4403099686476473,0.8653204894651241,0.5005152928949211,1.0340767543771663,21.625944596530513,2499.9411764705883,5,5.5,17
-104.4572397828098,0.37944306570280795,0.6074093860849935,1.029837916564659,0.42106894175323756,0.8728771799917233,0.5010150616798926,1.029837916564659,21.62594340778299,2499.9411764705883,5,6.0,17
-53.78165723058072,0.345568479539761,0.5482976019563844,1.0212139887429932,0.38278444233247405,0.8834366955236637,0.5004687238144798,1.0212139887429932,21.625985032690284,2499.9411764705883,5,6.5,17
-40.20514783576132,0.31804262919534954,0.5061794504680681,1.0141780776755709,0.35036079735580405,0.8787383061582047,0.4980591518949949,1.0141780776755709,21.626082641292196,2499.9411764705883,5,7.0,17
-19.344756569781858,0.3137539879551856,0.5062170671051771,1.014071463502674,0.3436933400201983,0.8818147463729399,0.49705992951789024,1.014071463502674,21.626050220249063,2499.9411764705883,5,7.5,17
-14.198981866836403,0.28561720749704245,0.4628867103083917,1.0091957290469724,0.31439401882577206,0.8894952433849783,0.4965590353085737,1.0091957290469724,21.62604923824541,2499.9411764705883,5,8.0,17
-9.57167335278369,0.30197367145743814,0.4844674512027969,1.013637431559728,0.32334185020310297,0.8943168273796557,0.4972874032480809,1.013637431559728,21.6259956766626,2499.9411764705883,5,8.5,17
-4.860222695075473,0.2827362644563966,0.4609465349391679,1.0101963859563936,0.30690693251014806,0.9005132176165167,0.49771826816394493,1.0101963859563936,21.62597920344435,2499.9411764705883,5,9.0,17
-17.233534469470317,0.2857640549601245,0.4668709997576611,1.0105611220310629,0.30948152041127763,0.9004493673597651,0.4984072501803811,1.0105611220310629,21.6260003589114,2499.9411764705883,5,9.5,17
-16.31254171755225,0.2570141184741142,0.4169853695135485,1.0053643595747521,0.2775290782467197,0.9791216083849555,0.49825884638624734,1.0053643595747521,21.625983971690488,2499.9411764705883,5,10.0,17
-1.7517079297837617,0.2850702103250182,0.4950496283628207,1.0111653474994104,0.3201612288796127,0.8712300487849262,0.48513157289359676,1.0111653474994104,21.626025481430954,2499.9411764705883,6,0.5,17
-31.40468552937466,0.29898818806585176,0.4885278650428218,1.0135221917754458,0.3439036608989068,0.8674752481582407,0.4946239291589963,1.0135221917754458,21.62602355149056,2499.9411764705883,6,1.0,17
-359.8229719151464,0.4309691221512059,0.6824473804690626,1.0389759692951326,0.4968937525642443,0.8276766029997009,0.5013072080206861,1.0389759692951326,21.625918587155237,2499.9411764705883,6,1.5,17
-35.69103359688583,0.5556494815926649,0.8798404053507402,1.0647238508478996,0.6360713668514303,0.8141314277995856,0.5028016755562144,1.0647238508478996,21.625663309584247,2499.9411764705883,6,2.0,17
-31.024083584421774,0.5296438653684477,0.8363958525114995,1.0600734715291036,0.5915364142283405,0.829045752574603,0.5018912517451357,1.0600734715291036,21.625690634942547,2499.9411764705883,6,2.5,17
-29.604086698894996,0.47665273096144817,0.75954033064409,1.0491414207391492,0.5243231759641221,0.833132330603798,0.4981902989637469,1.0491414207391492,21.625809199954542,2499.9411764705883,6,3.0,17
-11.613602417557734,0.4540721495598876,0.7137550138404959,1.043652600101529,0.5045443160942764,0.8212687833693684,0.4998204813890442,1.043652600101529,21.625893613956805,2499.9411764705883,6,3.5,17
-19.339357944456403,0.4785936362808409,0.7607713491346013,1.048059062775172,0.5408280901220356,0.835325936594264,0.49954576478809837,1.048059062775172,21.625819067842706,2499.9411764705883,6,4.0,17
-19.196845524017352,0.4467657230923471,0.7123313303769956,1.0416557228974752,0.4821070739435927,0.8463873778581688,0.49926000908107454,1.0416557228974752,21.62585790647524,2499.9411764705883,6,4.5,17
-20.684506630438932,0.38219576589881554,0.6090216119429275,1.0294497948977606,0.411436466822803,0.8701396065683149,0.4994970000261727,1.0294497948977606,21.625932592372653,2499.9411764705883,6,5.0,17
-102.23952624385369,0.4080699365793301,0.6530519338144254,1.0350288300980979,0.4410987321866393,0.866507812068428,0.501051085144374,1.0350288300980979,21.625921807158278,2499.9411764705883,6,5.5,17
-102.67802446993623,0.3611534132857337,0.5785928412583147,1.0255493809896876,0.40941959154335716,0.8737312249666089,0.5005640707348852,1.0255493809896876,21.625965673741117,2499.9411764705883,6,6.0,17
-49.80096666558559,0.34033231316936235,0.5405817961560652,1.019003348479555,0.37344372950469634,0.8748200320391186,0.4994513394055485,1.019003348479555,21.62602917042196,2499.9411764705883,6,6.5,17
-34.11248846805737,0.34403077089270107,0.5573269237315172,1.0200663618604944,0.37150235421054556,0.8799512357043795,0.49770070083223106,1.0200663618604944,21.626044152482276,2499.9411764705883,6,7.0,17
-15.077352975639727,0.31086153906709946,0.505745763211295,1.0146386317708045,0.3434491867245834,0.8793960778272825,0.4963684289046152,1.0146386317708045,21.626024694455367,2499.9411764705883,6,7.5,17
-13.591905968437777,0.2975894079428315,0.47845552641788275,1.01218449422144,0.322354621703612,0.8884255038435728,0.49675828888764395,1.01218449422144,21.62603683210887,2499.9411764705883,6,8.0,17
-8.602644129194058,0.275518325563392,0.44503193778411726,1.0080744175850702,0.2970650359766789,0.9009814040659446,0.49746212110475363,1.0080744175850702,21.62603043099635,2499.9411764705883,6,8.5,17
-4.977534889936997,0.2579230963919299,0.42150165689406344,1.0053682919191975,0.27904639374082113,0.905336569381205,0.49805996070605485,1.0053682919191975,21.626000197700517,2499.9411764705883,6,9.0,17
-16.308714789058122,0.25520421647540714,0.412391045933339,1.0045070973107177,0.27144911217430356,0.9821503185275793,0.49789318170983304,1.0045070973107177,21.626029079323548,2499.9411764705883,6,9.5,17
-97.49762122508545,0.2310477581465109,0.37746946329155695,0.999687541555154,0.2519057971431651,0.9846558659263529,0.49805490852890616,0.999687541555154,21.626087197508355,2499.9411764705883,6,10.0,17
-2.058734482424362,0.279718076036063,0.4844509433969198,1.0097243838235193,0.3131594370371707,0.879478790396926,0.4847657008805104,1.0097243838235193,21.62605095796459,2499.9411764705883,7,0.5,17
-14.671009892981981,0.28351748298274104,0.4646246555890366,1.0108379590978558,0.32816376933044206,0.8665115136765538,0.4950891452805082,1.0108379590978558,21.626007063788524,2499.9411764705883,7,1.0,17
-418.14879062139545,0.39144316563799303,0.6229164339333906,1.0295549695500217,0.44935195362134156,0.8331499897205102,0.5006957877862804,1.0295549695500217,21.626026710786878,2499.9411764705883,7,1.5,17
-34.40803092920284,0.5369081556630655,0.844691600348211,1.0610664665004332,0.6044108926976045,0.8146048014442239,0.5027004686900076,1.0610664665004332,21.62571699594511,2499.9411764705883,7,2.0,17
-17.33314278860704,0.55028706271287,0.8693190393472819,1.0649265606106906,0.6217338881956332,0.8236448247486365,0.5023145016847091,1.0649265606106906,21.625614728208934,2499.9411764705883,7,2.5,17
-29.68474622743979,0.4529249023793722,0.7224961064140745,1.0435634346357192,0.49487574045894506,0.8416377518403163,0.49749705117698123,1.0435634346357192,21.625861391995162,2499.9411764705883,7,3.0,17
-20.30165324729307,0.4323332425562166,0.6843784579610396,1.0388161284013595,0.4881746451101074,0.8206941796135562,0.4988246907086798,1.0388161284013595,21.62592774823896,2499.9411764705883,7,3.5,17
-20.40441902082441,0.44249916102515363,0.7015793312917685,1.041038498955479,0.49462564411441956,0.8384639648123602,0.4986404250293307,1.041038498955479,21.62586136724139,2499.9411764705883,7,4.0,17
-18.36512927260314,0.42225429108316304,0.6746978133158784,1.0363291269559796,0.45283414057514776,0.8555741001213284,0.4991500970173906,1.0363291269559796,21.62587828805169,2499.9411764705883,7,4.5,17
-20.26239239483558,0.4009941176210061,0.6387576382417923,1.033613463104631,0.43326121749742663,0.8677545505979913,0.49915559031572876,1.033613463104631,21.62588746699931,2499.9411764705883,7,5.0,17
-95.05753948129654,0.37644887941091854,0.6031076732799603,1.0292646842808524,0.4153534652230502,0.8750189270203473,0.5006080938064801,1.0292646842808524,21.62591380746287,2499.9411764705883,7,5.5,17
-87.36082705913644,0.4113734217688036,0.6556084330263021,1.0347134242884755,0.4592783993335451,0.8590854305122664,0.5007771186542118,1.0347134242884755,21.62592557867023,2499.9411764705883,7,6.0,17
-49.981791941779164,0.33789844513307027,0.5410531431318535,1.0193978683412535,0.3654486014368274,0.8799877242936812,0.498332305891201,1.0193978683412535,21.62603154326303,2499.9411764705883,7,6.5,17
-31.433174898458084,0.34023867020208715,0.5548457486636106,1.0204056075275527,0.3734169613113255,0.8778500064301329,0.4979765013427073,1.0204056075275527,21.626019751093608,2499.9411764705883,7,7.0,17
-14.936131302414173,0.2981077785600942,0.4836318144776092,1.0121541772691993,0.32621895829450454,0.887414041708899,0.496287854208389,1.0121541772691993,21.626032918123776,2499.9411764705883,7,7.5,17
-12.210904369067679,0.2753904120749057,0.44511285275639156,1.0076733709659051,0.2984945418680896,0.8950636258093736,0.4964377516405175,1.0076733709659051,21.626037468659202,2499.9411764705883,7,8.0,17
-7.6126229745396925,0.2851577530890464,0.46097088922963264,1.0101626630466172,0.3093799295353102,0.8936805250165061,0.4975604985434483,1.0101626630466172,21.626005270617455,2499.9411764705883,7,8.5,17
-22.61125125289764,0.23911408703966533,0.38210224695357187,1.0006496190918748,0.25089908223071405,0.9825691369058871,0.49725215272877227,1.0006496190918748,21.626094186657504,2499.9411764705883,7,9.0,17
-16.376490116386112,0.24247141848066367,0.3935623893224776,1.001824175876676,0.26334027406885785,0.9808356569074697,0.49791896984998885,1.001824175876676,21.626016413294668,2499.9411764705883,7,9.5,17
-116.81538330756483,0.21343117288667535,0.3546012991095849,0.9967988837619425,0.24327791497452958,0.9832777555439587,0.49813196939609306,0.9967988837619425,21.62602801404214,2499.9411764705883,7,10.0,17
-2.486733597826554,0.2681579675346128,0.46611627825184854,1.0079360805831896,0.30684201187725235,0.8799066296135626,0.4841722836229715,1.0079360805831896,21.626045591826674,2499.9411764705883,8,0.5,17
-4.029199818054231,0.3013142006345129,0.4917133586441147,1.0143124012287146,0.3528461117298347,0.8562646409913909,0.494937017777088,1.0143124012287146,21.625960601861472,2499.9411764705883,8,1.0,17
-178.95802401106704,0.3915027196846794,0.6236310653906638,1.0301043642033259,0.4584600422754035,0.8295956595075215,0.5003591058205148,1.0301043642033259,21.625999561370357,2499.9411764705883,8,1.5,17
-32.52478071198405,0.5154657147342103,0.8104769381206149,1.0578184793574863,0.5737473564204223,0.8252632840517833,0.5023688910143601,1.0578184793574863,21.625714045345276,2499.9411764705883,8,2.0,17
-17.238794485911598,0.5488720145365232,0.8649265075995464,1.0647439128343505,0.6207144188679132,0.821062106048608,0.5020078268893956,1.0647439128343505,21.625619050176923,2499.9411764705883,8,2.5,17
-83.36370925126728,0.4661872325362371,0.7415688253360148,1.0462266726741694,0.5063557261642619,0.8446170566637072,0.49898507403853654,1.0462266726741694,21.625881549472098,2499.9411764705883,8,3.0,17
-23.908162004865762,0.4390353652206255,0.6943417146226851,1.0400665131217441,0.4950665624484425,0.8203539071021491,0.4985918566406126,1.0400665131217441,21.625909073736462,2499.9411764705883,8,3.5,17
-20.219971212805582,0.44873866360613845,0.7134266657424044,1.042904035633422,0.5052639184916654,0.8376041409101198,0.500122313907849,1.042904035633422,21.62581223836201,2499.9411764705883,8,4.0,17
-18.123025715145328,0.4168692931129595,0.6679584629271543,1.0352331767061662,0.45070967999545136,0.8553259078978508,0.49876448688741515,1.0352331767061662,21.625872953396506,2499.9411764705883,8,4.5,17
-20.04308265929008,0.38792742722684587,0.6181482953777189,1.0305915772384044,0.4210739103757886,0.8673241664100888,0.4999641920872912,1.0305915772384044,21.625894034414078,2499.9411764705883,8,5.0,17
-82.64497149291184,0.34629545718280413,0.5578525361078602,1.0232121120472586,0.38395253817791525,0.8881698903702971,0.49952146754476134,1.0232121120472586,21.625951528453903,2499.9411764705883,8,5.5,17
-87.37462680726266,0.36367818877801045,0.5803791589960046,1.024836714700231,0.40241903666016976,0.866759956330292,0.49956076678433686,1.024836714700231,21.626018710124924,2499.9411764705883,8,6.0,17
-48.03312713989907,0.336538530992645,0.5407492607282434,1.0192017545699037,0.366497304740444,0.8764040200202049,0.4978426354824483,1.0192017545699037,21.626008214269127,2499.9411764705883,8,6.5,17
-24.16454224930104,0.3274579905879468,0.5336859628444167,1.01788786778584,0.3573198209808076,0.8834399334434709,0.4980685066436583,1.01788786778584,21.626006694500234,2499.9411764705883,8,7.0,17
-14.855761736051132,0.298000665063872,0.48332722561763514,1.0121006891629163,0.32116481218328424,0.8902777203957931,0.4969474526431926,1.0121006891629163,21.626043883293857,2499.9411764705883,8,7.5,17
-9.637062686057149,0.27856888278153263,0.4496638986793082,1.008558436522978,0.2976976816063359,0.8949553591199357,0.49614179413077447,1.008558436522978,21.62603419741765,2499.9411764705883,8,8.0,17
-6.567733954029121,0.267482492972069,0.4356794967571881,1.0067122207409982,0.29104810577140927,0.8980903038475442,0.496963058743752,1.0067122207409982,21.626023617512438,2499.9411764705883,8,8.5,17
-16.38934904083032,0.247814931302763,0.3973674165807344,1.0027622222159822,0.26142878730203506,0.9881860886930416,0.4972044349108091,1.0027622222159822,21.626042349654853,2499.9411764705883,8,9.0,17
-116.90305084932851,0.23118909286896883,0.3784332639038969,1.0001980311066516,0.25377820475100576,0.9843579027627731,0.49906423551035106,1.0001980311066516,21.626046312097046,2499.9411764705883,8,9.5,17
-116.73507315730046,0.2343708272218746,0.3874307898570793,1.000641142968948,0.2644525213654636,0.9820149068406137,0.4985354797484803,1.000641142968948,21.62600576799332,2499.9411764705883,8,10.0,17
-2.7703333937692216,0.2837600739875909,0.49279266055909426,1.0111943506890415,0.3213331386678636,0.8782223624569501,0.4847190716668001,1.0111943506890415,21.626027220776642,2499.9411764705883,9,0.5,17
-2.294862302591536,0.30227220148780004,0.49465742625838277,1.0151736627345183,0.3485466227037482,0.8574738060396596,0.49479275577119425,1.0151736627345183,21.62594399676076,2499.9411764705883,9,1.0,17
-428.19108152154644,0.35242097016089174,0.5586452620845014,1.0219384727559457,0.4136802193981716,0.8362730467106351,0.499899128475205,1.0219384727559457,21.626075667133016,2499.9411764705883,9,1.5,17
