time,open,high,low,close,volume,market_cap,roc_1d,Dividends,Stock Splits
2021-12-21,0.0681980028748512,0.1149279996752739,0.0434000007808208,0.0636340007185936,21008931,2880244.540522752,,,
2021-12-22,0.0636460036039352,0.0748519971966743,0.0455650016665458,0.0725859999656677,35165737,3285435.895254202,14.067949753249387,,
2021-12-23,0.0735590010881424,0.1354430019855499,0.0565989986062049,0.1354430019855499,23713462,6130511.402953549,86.59659169759017,,
2021-12-24,0.1354279965162277,0.1357720047235489,0.1007080003619194,0.1154600009322166,12596442,5226027.494395746,-14.753808436308313,,
2021-12-25,0.1154389977455139,0.2014860063791275,0.1063890010118484,0.1600919961929321,13987942,7246190.602649774,38.65580711966019,,
2021-12-26,0.1601160019636154,0.2472849935293197,0.1601160019636154,0.2058659940958023,18759595,9318043.795421269,28.59230879206882,,
2021-12-27,0.2058600038290023,0.2469860017299652,0.1848729997873306,0.2017769962549209,17676903,9132964.850605426,-1.9862424869347417,,
2021-12-28,0.201784998178482,0.2103729993104934,0.1326850056648254,0.1682330071926117,19734735,7614674.466957732,-16.624288043187253,,
2021-12-29,0.1681980043649673,0.1699160039424896,0.1082149967551231,0.1217520013451576,15258560,5510820.209511721,-27.62894548644519,,
2021-12-30,0.121748000383377,0.1646420061588287,0.111403003334999,0.1476050019264221,8584090,6680995.947944599,21.234148347157934,,
2021-12-31,0.147598996758461,0.147598996758461,0.1147869974374771,0.1184099987149238,4608727,5359552.259650903,-19.779142190622622,,
2022-01-01,0.1184170022606849,0.1185080036520958,0.1046200022101402,0.1084809973835945,3674683,4910139.185595223,-8.385272729572202,,
2022-01-02,0.1084809973835945,0.1084920018911361,0.0925889983773231,0.094539001584053,3590198,4279087.282019295,-12.852016607334349,,
2022-01-03,0.094539001584053,0.1007959991693496,0.0823220014572143,0.0833910033106803,2248141,3774499.156142487,-11.791956850169605,,
2022-01-04,0.0833910033106803,0.0898889973759651,0.0815099999308586,0.0859190002083778,2213278,3888923.036156744,3.031498359936058,,
2022-01-05,0.0859190002083778,0.0892750024795532,0.0805409997701644,0.0832799971103668,2266813,3769474.7195393057,-3.0715011715809926,,
2022-01-06,0.0832799971103668,0.1320099979639053,0.08245500177145,0.1289699971675872,5497004,5837525.945852363,54.86311436426894,,
2022-01-07,0.1289699971675872,0.1331119984388351,0.103533998131752,0.1218390017747879,5927094,5514758.08092694,-5.5291893846698965,,
2022-01-08,0.1218390017747879,0.1220190003514289,0.1135080009698867,0.1135229989886283,2544260,5138353.621780476,-6.825402921086987,,
2022-01-09,0.1135229989886283,0.1165999993681907,0.1016549989581108,0.1101170033216476,1735697,4984189.176451188,-3.0002692822816313,,
2022-01-10,0.1101170033216476,0.1108750030398368,0.0988880023360252,0.1074689999222755,2628981,4864333.48219655,-2.404717999487671,,
2022-01-11,0.1074689999222755,0.1229029968380928,0.1069429963827133,0.1219170019030571,2904099,5518288.574704958,13.443878691744393,,
2022-01-12,0.1219170019030571,0.1295329928398132,0.1111600026488304,0.1146619990468025,3539836,5189907.80134116,-5.950772035899831,,
2022-01-13,0.1146619990468025,0.120567001402378,0.1080159991979599,0.1177700012922287,4294135,5330584.269867922,2.710577411228954,,
2022-01-14,0.1177700012922287,0.12270999699831,0.1114519983530044,0.1217290014028549,3752788,5509779.1707981145,3.361637146290364,,
2022-01-15,0.1217240020632743,0.1217240020632743,0.1078590005636215,0.1140789985656738,3371198,5163519.645105018,-6.284453785884492,,
2022-01-16,0.1140789985656738,0.1151390001177787,0.1027449965476989,0.1041880026459693,2236798,4715826.797313706,-8.670303950827885,,
2022-01-17,0.1041989997029304,0.1056250035762786,0.0950200036168098,0.0985179990530014,2470024,4459187.316706312,-5.442088771232667,,
2022-01-18,0.0985139980912208,0.1009880006313324,0.0870620012283325,0.0904709994792938,2081253,4094958.660201491,-8.16805015434634,,
2022-01-19,0.0908949971199035,0.0909409970045089,0.0813260003924369,0.08228400349617,2454098,3724393.3929326073,-9.049304230354572,,
2022-01-20,0.08228400349617,0.0830250009894371,0.073913000524044,0.0744519978761673,2956550,3369895.9360130862,-9.518260278095546,,
2022-01-21,0.0744509994983673,0.0764060020446777,0.0645430013537406,0.0676250010728836,3295999,3060887.8578037494,-9.16966233013482,,
2022-01-22,0.0672620013356208,0.0712530016899108,0.0528730005025863,0.0542670004069805,2748757,2456269.131088605,-19.753050578892218,,
2022-01-23,0.0542649999260902,0.0631489977240562,0.053226001560688,0.0579710006713867,3427495,2623922.059070132,6.825511335853651,,
2022-01-24,0.0578869991004467,0.059578999876976,0.0502579994499683,0.0585249997675418,2203386,2648997.535295678,0.9556486687119614,,
2022-01-25,0.0585229992866516,0.0613580010831356,0.0536120012402534,0.0593869984149932,2430209,2688013.892435304,1.4728725346009552,,
2022-01-26,0.0593869984149932,0.0648820027709007,0.057957999408245,0.0616529993712902,1602723,2790579.137579265,3.8156516018241993,,
2022-01-27,0.0617079995572567,0.0644790008664131,0.0543610006570816,0.0554669983685016,1963326,2510584.2383941216,-10.03357673733748,,
2022-01-28,0.0554669983685016,0.0587520003318786,0.0553690008819103,0.0578030012547969,3207218,2616317.9575366853,4.211518479467347,,
2022-01-29,0.0578010007739067,0.0586999990046024,0.0558849982917308,0.0581040009856224,2937756,2629942.0079125627,0.5207337409673274,,
2022-01-30,0.0581040009856224,0.06666199862957,0.0562000013887882,0.0591819994151592,3480780,2678735.0911118453,1.8552912213455786,,
2022-01-31,0.0591810010373592,0.059308998286724,0.0565350018441677,0.0577640011906623,2882124,2614552.710647676,-2.3959958070184473,,
2022-02-01,0.0577640011906623,0.0611359998583793,0.0577390007674694,0.0610040016472339,2666337,2761203.7701590853,5.609030520370806,,
2022-02-02,0.0610040016472339,0.0678739994764328,0.0589210018515586,0.0634900033473968,3226642,2873726.835560696,4.075145290531301,,
2022-02-03,0.0634950026869773,0.0646940022706985,0.0605240017175674,0.0614270009100437,3364064,2780349.8446411965,-3.2493342708851514,,
2022-02-04,0.0614279992878437,0.061694998294115,0.0565260015428066,0.0584629997611045,2846373,2646191.249693062,-4.8252415143624106,,
2022-02-05,0.0584629997611045,0.0604909993708133,0.057583000510931,0.0604909993708133,2909754,2737983.919304974,3.46885999349289,,
