time,open,high,low,close,volume,market_cap,roc_1d,Dividends,Stock Splits
2021-01-05,1.8412599563598635,2.172508001327514,1.3829799890518188,1.7626899480819702,12662693,1569785767.394195,,,
2021-01-06,1.7633860111236572,2.495856046676636,1.638260006904602,1.7574889659881592,7953593,1565153967.1866655,-0.29505938349908556,,
2021-01-07,1.757370948791504,1.7636810541152954,1.1956089735031128,1.418355941772461,2115341,1263134774.7322943,-19.29645253988941,,
2021-01-08,1.419260025024414,1.5937540531158447,1.2168790102005005,1.502524971961975,1071399,1338092566.254645,5.934267112409852,,
2021-01-09,1.5025229454040527,1.5253729820251465,0.8204960227012634,0.8456060290336609,1542424,753065115.4187183,-43.72099999579502,,
2021-01-10,0.845645010471344,1.1686899662017822,0.8371949791908264,0.99515300989151,540663,886246065.5698602,17.685183847228238,,
2021-01-11,0.9951639771461488,0.9968019723892212,0.7737939953804016,0.872527003288269,194733,777039928.6155905,-12.322326856712163,,
2021-01-12,0.8725870251655579,0.9332579970359802,0.8164290189743042,0.8242779970169067,155594,734071167.4797405,-5.529800921865746,,
2021-01-13,0.8242210149765015,1.0613579750061035,0.7884690165519714,1.0354870557785034,285743,922166058.8980812,25.623522588977288,,
2021-01-14,1.035498023033142,1.1628789901733398,1.035498023033142,1.0807689428329468,666002,962492414.5888048,4.373003679934895,,
2021-01-15,1.0808030366897583,1.106315016746521,0.983161985874176,1.0084969997406006,145139,898129724.0477155,-6.687085484054034,,
2021-01-16,1.0084810256958008,1.068200945854187,0.8912000060081482,0.8936359882354736,214804,795838801.4237759,-11.389326050020054,,
2021-01-17,0.8935710191726685,0.8993039727210999,0.8371009826660156,0.8413270115852356,173580,749254382.4555681,-5.853499337411938,,
2021-01-18,0.8412749767303467,0.8412749767303467,0.7536870241165161,0.7949399948120117,308953,707943839.5539548,-5.513553723399545,,
2021-01-19,0.7949270009994507,0.8752670288085938,0.7853320240974426,0.8483089804649353,205140,755472262.9101925,6.7135866859415305,,
2021-01-20,0.8482980132102966,0.9759830236434937,0.7606980204582214,0.931410014629364,238298,829478937.1009688,9.796080918403494,,
