time,open,high,low,close,volume,market_cap,roc_1d,Dividends,Stock Splits
2023-02-08,4.786657810211182,6.468239784240723,3.855407953262329,4.249437808990479,455669560,4321627942.360268,,,
2023-02-09,4.257452011108398,4.9082207679748535,4.201097011566162,4.484283924102783,182822136,4560463661.070363,5.526521993460953,,
2023-02-10,4.48551607131958,4.615992069244385,2.541867017745972,2.9058051109313965,189296443,2955169395.793019,-35.20024244422055,,
2023-02-11,2.910343885421753,3.2244551181793213,2.731698036193848,3.077611923217773,96363561,3129894889.8557363,5.9125373425786165,,
2023-02-12,3.0785129070281982,3.0833239555358887,2.884171962738037,2.946522951126098,51821104,2996578957.209753,-4.259438011099714,,
2023-02-13,2.94622802734375,2.9661240577697754,2.596155881881714,2.873142004013061,64738976,2921951402.757815,-2.4904250986740983,,
2023-02-14,2.875370979309082,3.1964869499206543,2.7969861030578613,2.9665000438690186,90485090,3016895424.019144,3.2493360831298945,,
2023-02-15,2.966053009033203,3.542494058609009,2.925139904022217,3.4939160346984863,99712070,3553271242.57895,17.779065667620642,,
2023-02-16,3.494548082351685,3.700949907302856,2.87404203414917,2.992074012756348,148710894,3042903847.605602,-14.363310879777503,,
2023-02-17,2.990644931793213,3.226735115051269,2.985461950302124,3.1189448833465576,83728815,3171930020.962985,4.240231693778651,,
2023-02-18,3.1190459728240967,3.205881118774414,3.059221029281616,3.098228931427002,59869674,3150862143.11836,-0.6641974351700553,,
2023-02-19,3.0984699726104736,3.123518943786621,2.9399969577789307,2.974334955215454,41568775,3024863436.1004214,-3.998864478826103,,
2023-02-20,2.974186897277832,3.3899929523468018,2.913224935531616,3.190645933151245,76592037,3244849139.7407503,7.272582987215093,,
2023-02-21,3.190623044967652,3.197356939315796,2.968524932861328,3.063715934753418,49629913,3115762834.1030383,-3.9781912834328415,,
2023-02-22,3.06345009803772,3.0806260108947754,2.9465999603271484,3.042907953262329,48702009,3094601363.2737083,-0.6791746341445193,,
2023-02-23,3.0434091091156006,3.0632948875427246,2.9731130599975586,3.020838022232056,35023383,3072156504.7033334,-0.7252907866178382,,
2023-02-24,3.0207018852233887,3.0283210277557373,2.729538917541504,2.8041160106658936,51498913,2851752784.727172,-7.174234764366139,,
2023-02-25,2.804755926132202,2.937999963760376,2.7672460079193115,2.89565110206604,59530967,2944842888.9909525,3.264311856284774,,
2023-02-26,2.895195960998535,2.933506965637207,2.8280930519104004,2.896959066390991,52295805,2946173073.224349,0.04516995586996142,,
2023-02-27,2.896794080734253,2.9090490341186523,2.841485977172852,2.9002060890197754,52591380,2949475256.796101,0.11208382839973385,,
2023-02-28,2.9000580310821533,3.2707738876342773,2.8983280658721924,3.0870180130004883,88416107,3139460771.805421,6.441332727628768,,
2023-03-01,3.084955930709839,3.154295921325684,3.0411810874938965,3.078516960144043,66506783,3130815301.6949587,-0.2753807337904868,,
2023-03-02,3.0785679817199707,3.080619096755981,2.9123990535736084,2.952169895172119,51088062,3002321832.4500017,-4.104153610575267,,
2023-03-03,2.951807975769043,2.95776104927063,2.670851945877075,2.8791399002075195,44128029,2928051192.178078,-2.4737734465767214,,
2023-03-04,2.879089117050171,3.0053460597991943,2.829440116882324,2.9272289276123047,43408210,2976957163.7194805,1.670256711086493,,
2023-03-05,2.928057909011841,2.972173929214477,2.874041080474853,2.883994102478028,26197635,2932987858.417954,-1.4769881756239278,,
2023-03-06,2.883223056793213,2.910340070724488,2.8424460887908936,2.8809330463409424,22908205,2929874800.5665903,-0.10613947283925063,,
2023-03-07,2.8808469772338867,2.9012610912323,2.767725944519043,2.827970027923584,30342291,2876012037.868912,-1.8383981010813955,,
2023-03-08,2.827317953109741,2.847809076309204,2.673516035079956,2.748990058898926,34478069,2795690344.4200554,-2.7928149253635737,,
2023-03-09,2.7488629817962646,2.7488629817962646,2.538541078567505,2.56546401977539,49328000,2609046535.4086714,-6.676125965950009,,
2023-03-10,2.565010070800781,2.568922996520996,2.031822919845581,2.2623109817504883,103003219,2300743484.786768,-11.816694199883704,,
2023-03-11,2.261929988861084,2.281022071838379,1.8270440101623533,1.9974950551986688,71709923,2031428822.6573207,-11.70554926745373,,
2023-03-12,1.9980249404907229,2.124803066253662,1.8919329643249512,2.1077189445495605,47743148,2143525213.17906,5.5181057426912705,,
2023-03-13,2.1087899208068848,2.476912021636963,2.1087899208068848,2.245666027069092,69137096,2283815762.9365373,6.544851858747802,,
2023-03-14,2.2459380626678467,2.4840779304504395,2.157160997390747,2.200223922729492,97140018,2237601680.815326,-2.0235468583415295,,
2023-03-15,2.201319932937622,2.239461898803711,1.97975504398346,2.0489308834075928,61935289,2083738450.9935305,-6.876256446398987,,
2023-03-16,2.050079107284546,2.1482419967651367,2.0311710834503174,2.079041004180908,44404295,2114360087.344226,1.4695527807770281,,
2023-03-17,2.079174041748047,2.138456106185913,2.001987934112549,2.0974159240722656,41273259,2133047163.331811,0.8838170990570049,,
2023-03-18,2.0970349311828613,2.120443105697632,1.944934964179993,1.949602007865905,43391841,1982722160.5289435,-7.0474298640476825,,
2023-03-19,1.9495580196380613,2.032419919967652,1.94671094417572,1.9861799478530884,33783085,2019921492.4471908,1.8761747187172162,,
2023-03-20,1.9856200218200684,2.384674072265625,1.982017993927002,2.338876962661743,95073225,2378610180.903662,17.7575559148049,,
2023-03-21,2.339232921600342,2.469306945800781,2.089716911315918,2.1524178981781006,105106456,2188983519.8253355,-7.972162172714037,,
2023-03-22,2.1525180339813232,2.1556179523468018,1.9934769868850708,2.059083938598633,71816796,2094063987.920108,-4.336237849465463,,
2023-03-23,2.058892011642456,2.118380069732666,1.997192978858948,2.02197003364563,49653838,2056319585.9769475,-1.8024474018413228,,
2023-03-24,2.0216660499572754,2.0216660499572754,1.919247031211853,1.9558260440826416,44107192,1989051931.674576,-3.271264581687694,,
2023-03-25,1.9559580087661743,1.9917500019073489,1.926205039024353,1.960705041885376,21266012,1994013814.6771705,0.24945970105552107,,
2023-03-26,1.960805058479309,2.0236260890960693,1.954522967338562,1.9990719556808472,26593514,2033032511.7786648,1.9567917139937663,,
2023-03-27,1.99891996383667,2.0255939960479736,1.954017996788025,2.0031609535217285,29122208,2037190974.1729176,0.2045448053663801,,
2023-03-28,2.0037639141082764,2.050565958023072,1.9249060153961184,1.9612270593643188,39013294,1994544700.2730548,-2.0933861596935777,,
