time,open,high,low,close,volume,market_cap,roc_1d,Dividends,Stock Splits
2021-08-10,2.120424032211304,3.4405250549316406,1.7600719928741455,3.189997911453247,586140,191901355.3275025,,,
2021-08-11,3.1898000240325928,3.5813539028167725,2.43967604637146,2.7098588943481445,255700,163017534.4957488,-15.051389700953399,,
2021-08-12,2.7097909450531006,3.36075210571289,2.500025987625122,2.7101480960845947,121136,163034932.06362447,0.010672206477368995,,
2021-08-13,2.710249900817871,2.900222063064575,2.428834915161133,2.4289300441741943,30396,146117640.32797542,-10.376482831941235,,
2021-08-14,2.428818941116333,2.589931964874268,2.28960394859314,2.2898941040039062,18658,137753626.90272623,-5.72416404102567,,
2021-08-15,2.28973388671875,2.6998040676116943,2.129573106765747,2.699481010437012,15617,162393230.01553968,17.88671824242607,,
2021-08-16,2.699592113494873,3.4906039237976074,2.69908094406128,3.2903199195861816,47210,197936446.84300643,21.88712966917741,,
2021-08-17,3.290334939956665,3.600900888442993,3.0002100467681885,3.5010440349578857,17085,210613020.4529236,6.404365548691282,,
2021-08-18,3.5011510848999023,4.8811750411987305,3.4306139945983887,4.350955009460449,16830,261741288.38349983,24.27592929469644,,
2021-08-19,4.3510332107543945,4.751017093658447,3.980576038360596,4.388474941253662,13284,263998382.5769041,0.8623378479352573,,
2021-08-20,4.388459205627441,4.8999857902526855,3.508915901184082,4.201687812805176,7693,252761791.174038,-4.25631069902217,,
2021-08-21,4.201306819915772,4.770770072937012,3.998244047164917,3.999710083007813,4808,240611375.6659511,-4.807061799827439,,
2021-08-22,3.99946403503418,4.69163179397583,3.8129398822784415,4.090837001800537,9540,246093316.3156165,2.2783381020505367,,
2021-08-23,4.090683937072754,4.091303825378418,3.5290210247039795,3.6016199588775635,3065,216663386.8322261,-11.958849563247087,,
2021-08-24,3.601655960083008,3.9916820526123047,2.520169973373413,3.15049695968628,2668,189525088.5112793,-12.525558063929509,,
2021-08-25,3.1504859924316406,3.900847911834717,3.0201690196990967,3.850186109542847,3669,231616431.48154923,22.208850184900374,,
2021-08-26,3.850186109542847,3.850697040557861,3.0206410884857178,3.150554895401001,4269,189528573.76189253,-18.17136092221051,,
2021-08-27,3.150521039962769,4.4809160232543945,2.700629949569702,3.609611034393311,5389,217144107.5927289,14.570644036782653,,
2021-08-28,3.609438896179199,4.408720016479492,2.599261999130249,3.970079898834229,6995,238828906.6301253,9.986363101350172,,
2021-08-29,3.9703209400177,4.340443134307861,3.752815961837769,4.242066860198975,9816,255190881.7680733,6.850919082122542,,
2021-08-30,4.242109775543213,5.003153800964356,3.734375953674317,4.078440189361572,58885,245347558.7399651,-3.857239318234773,,
2021-08-31,4.078594207763672,4.892340183258057,4.050378799438477,4.136609077453613,46619,248846836.4111756,1.4262533074230754,,
2021-09-01,4.136202812194824,4.471909999847412,3.901839017868042,4.152520179748535,46731,249804003.8388367,0.3846411879151024,,
2021-09-02,4.152344226837158,4.441286087036133,3.90278697013855,4.30379581451416,48387,258904323.06955585,3.6429837355970607,,
2021-09-03,4.303221225738525,4.99894905090332,4.301455974578857,4.30304479598999,35687,258859143.89494044,-0.017450143002539775,,
2021-09-04,4.302989959716797,4.99733304977417,4.301630020141602,4.5626630783081055,35148,274477053.8834607,6.033362296391931,,
2021-09-05,4.561902046203613,10.07146167755127,4.3006978034973145,4.928500175476074,36954,296484790.7924889,8.018060744113198,,
2021-09-06,4.928279876708984,7.333457946777344,4.562854766845703,5.075626850128174,87117,305335520.1829994,2.9852220637871296,,
2021-09-07,5.075796127319336,7.004096031188965,4.299755096435547,4.361988067626953,38734,262405006.3150877,-14.06011126454655,,
2021-09-08,4.36120080947876,6.002270221710205,4.304643154144287,6.001777172088623,18389,361050134.0964128,37.59270037053912,,
2021-09-09,6.501131057739258,7.335641860961914,5.458134174346924,6.385950088500977,23441,384160902.6254318,6.40098599793002,,
2021-09-10,6.385897159576416,7.333625793457031,4.903757095336914,5.040712833404541,55464,303235190.5542129,-21.06557734484601,,
2021-09-11,5.041024208068848,6.512103080749512,5.022550106048584,6.263926029205322,61469,376820276.3894943,24.26667092984569,,
2021-09-12,6.263412952423096,6.264504909515381,5.777013778686523,5.7958760261535645,23406,348663696.8430972,-7.472150866237759,,
