asset,vidya_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
link,15,0.5938435948921248,0.9948611399283092,1.3456686943861764,1.292626278381162,1.111178150909115,0.63293641124184,0.4986225895316804,1.292626278381162,0.7069379663753274,1452
ada,15,0.5528400621300984,0.9394721205036589,1.2354332424963614,1.3426299950754281,0.9462899942634373,0.6956295132576324,0.49959967974379504,1.3426299950754281,0.7006777888812071,1249
trx,15,0.507305846003415,0.8058677583686605,1.272078290768003,1.3808899726671813,1.1001389391245666,0.6374059509811505,0.5113562621674238,1.3808899726671813,0.8701615115160051,1541
sui,15,0.5129540581126331,0.9547268428351635,1.48863073450347,1.2773346332112205,1.4637467613507307,0.41523790563709634,0.4739454094292804,1.2773346332112205,0.6366251709875713,403
sol,15,1.0566649554321197,1.3193546481553737,1.6554702903284477,1.3887307407878424,1.4367738127469558,0.7011812694610166,0.5061147695202258,1.3887307407878424,0.763584595968024,1063
bnb,15,0.5832695975511264,1.0088688474176641,1.3501040011731649,1.344978033131437,0.814673007681516,0.7944042330587292,0.5209125475285171,1.344978033131437,0.6414904053360618,1578
btc,15,0.45867422287393,1.1570182006916665,1.2845710558711843,1.3335619162129353,0.8029829439584295,0.5652329235632813,0.5301310043668123,1.3335619162129353,0.39227766401059916,2290
xrp,16,0.33691684616177064,0.7309219842954033,0.8913170122225594,1.291010323140617,0.6170463122827526,0.8092762920872644,0.4837364470391993,1.291010323140617,0.6831932304398833,1199
eth,16,0.4152625615339245,0.958530576541345,1.0494832768141202,1.2772133543707118,0.7937894184247631,0.5834740128135133,0.5081042988019733,1.2772133543707118,0.4831932424820502,1419
algo,16,-0.08261934145317562,0.3007009439594857,0.3392256250098273,1.089512032927823,0.22241003542017976,0.8883761229998333,0.4864864864864865,1.089512032927823,0.65707730205681,925
vet,16,0.43525621719570684,0.8829986582294823,1.018765670167722,1.2742860088719028,0.8951456307143371,0.612073979395749,0.5150136487716106,1.2742860088719028,0.6204939760935057,1099
atom,16,-0.13928169232752297,0.276103303208564,0.31652367015394195,1.0760483214812693,0.21733648749498807,0.7850761512179716,0.4807692307692308,1.0760483214812693,0.6179777320262992,1040
pol,16,-0.11248282136800714,0.13024974560350663,0.12886074551006943,1.0383707256831722,0.1354990275751715,0.43536409866258696,0.48936170212765956,1.0383707256831722,0.45290999791659753,235
tao,16,0.5288119205469215,0.9460335382742999,1.178525284267926,1.27139822933517,1.133603584418193,0.587217892769024,0.4918032786885246,1.27139822933517,0.7036455697878798,427
