asset,trix_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
xrp,15,0.11479738096664627,0.3276492718549012,0.3305970192563649,1.106722718084051,0.22843849421497073,0.9224888855395222,0.49269792467332824,1.106722718084051,0.6431632542617618,1301
eth,15,0.36881347489890604,0.8651756141456285,0.8838839968940407,1.2469151577784208,0.6782259061866397,0.6612894280787196,0.5208475734791524,1.2469151577784208,0.5183960507870268,1463
algo,15,0.35439292717622495,0.39911253365874816,0.40678108883658226,1.1195350723642663,0.35396320291906164,0.797675966142921,0.4989517819706499,1.1195350723642663,0.7074394213560837,954
vet,15,0.4366230794922399,0.8741325564405822,0.9806194871844788,1.2704696678982401,0.8159724112821343,0.6982646876384654,0.5218181818181818,1.2704696678982401,0.6518058579188198,1100
atom,15,0.9134097483193262,0.44102009818562515,0.4994681976150211,1.123000173655149,0.4033999482778812,0.7585119256241304,0.48269581056466304,1.123000173655149,0.6938089053622719,1098
pol,15,0.17298922292357966,0.35761796748644853,0.3510630833600058,1.106103904044514,0.3604244987815008,0.4541106062569966,0.4805194805194805,1.106103904044514,0.4576743970721875,231
tao,15,0.8520318339984165,0.5795252033860272,0.7027096645285976,1.1678795956862562,0.5944458375997722,0.643098005254699,0.4638888888888889,1.1678795956862562,0.6596554043875246,360
ltc,15,0.34165122916362844,0.7600435048651526,0.8288752823473006,1.24566176437229,0.7081797211542029,0.7278739957618519,0.5096642929806714,1.24566176437229,0.6782053922630099,1966
xlm,15,1.7946299020473861,0.4467387695703299,0.5277465845897523,1.153515771104437,0.34838605432407316,0.8798939106847078,0.4963680387409201,1.153515771104437,0.6861790125402691,1239
avax,15,0.29990656193963505,0.7030983164041443,0.8421288544816296,1.2207605060051383,0.6418093077687327,0.8656752219676743,0.5107398568019093,1.2207605060051383,0.7902144010315855,838
link,15,1.275091911470212,0.4758521672497244,0.5794917811928341,1.1276391447059446,0.40520968236362004,0.9252781721975456,0.48459563543003853,1.1276391447059446,0.7879162900972907,1558
ada,15,0.49779210537392493,0.9567480217260607,1.1066294470850047,1.309288256778545,0.7904620311256731,0.7379241455652497,0.5098846787479407,1.309288256778545,0.6096704729714058,1214
trx,15,0.33270269734849256,0.6998733061129702,0.8768123448481888,1.2672072759218924,0.7164502415297835,0.7529505050098997,0.526835286859963,1.2672072759218924,0.7707846069603338,1621
sui,15,0.8344636488751573,1.2465034850693852,1.90138502053276,1.3614715692079538,1.578176288113489,0.513122731993349,0.49385749385749383,1.3614715692079538,0.6496557275801276,407
sol,15,1.1622581080241599,1.3446729569727525,1.5690478232475522,1.4144023088016833,1.4175666047303377,0.7801629023354141,0.5090562440419447,1.4144023088016833,0.82245491059027,1049
bnb,15,0.7081069454920668,1.1197617005066467,1.4193084564351266,1.3789836596553138,1.017155793832215,0.7217393119435269,0.5326757090012331,1.3789836596553138,0.6556049581332123,1622
btc,15,0.42538328962386673,1.0626379623022353,1.1149655089411532,1.3052045204882945,0.640744594543086,0.6865135707034422,0.5429193899782135,1.3052045204882945,0.41395082343537876,2295
xrp,16,0.4499298990049765,0.36445569105554876,0.36997338512540057,1.1194628836765994,0.2574302076434257,0.9145143939037317,0.49691833590138673,1.1194628836765994,0.6459595393714321,1298
eth,16,0.2919148035893355,0.7534244968872648,0.7141113077013655,1.2167200913548235,0.5132912312043206,0.7831850484408286,0.5195339273474983,1.2167200913548235,0.5335664282696666,1459
algo,16,0.8307176933485152,0.44663524014529477,0.4525810515401555,1.134402378404117,0.41594716952426075,0.7587619383251205,0.501577287066246,1.134402378404117,0.7066278077081564,951
vet,16,0.39557378472609606,0.8288348712930412,0.9226727985011242,1.2534733062050858,0.6393584358789068,0.8509000963709225,0.5202885482416592,1.2534733062050858,0.6563794231487853,1109
atom,16,0.9349548724526493,0.44167787414237847,0.4933283872708403,1.123334611539669,0.43975558859195757,0.6914671349990762,0.48443223443223443,1.123334611539669,0.6884577080840861,1092
pol,16,0.09555280995359716,0.3021859998852674,0.2994947044436108,1.0887189207656944,0.284700194632716,0.4862753155232114,0.47619047619047616,1.0887189207656944,0.4581372963244722,231
tao,16,0.4276118974274765,0.47127512220840473,0.5765043220412955,1.1335109943047539,0.43681348420564964,0.7124973273026863,0.4613259668508287,1.1335109943047539,0.6603964974172132,362
ltc,16,0.3543661444338495,0.7738866361935607,0.8448461401106335,1.249689841602144,0.6940995018417815,0.7570809687900878,0.5101112234580384,1.249689841602144,0.679026486199279,1978
xlm,16,0.9060555352606185,0.39762329767809146,0.47084887360029126,1.1348166347411708,0.3009162787570188,0.9065881501187155,0.4956175298804781,1.1348166347411708,0.686094436850109,1255
avax,16,0.24274101614219967,0.6468984386794514,0.771883004134407,1.2023605810381277,0.601731684868845,0.8542804612981405,0.5024213075060533,1.2023605810381277,0.794634196948778,826
link,16,0.22806062742380706,0.40486516452507204,0.4883545545146025,1.1068502992823355,0.3439833790941939,0.9189672156738345,0.4815051020408163,1.1068502992823355,0.7807770977161776,1568
ada,16,0.4308461393007581,0.8828080393257894,1.0198209492300088,1.284119277462338,0.6457601572518126,0.8299716616698335,0.5045643153526971,1.284119277462338,0.6071111803238455,1205
trx,16,0.32558997875862117,0.6920374470824431,0.8735295554593866,1.2619248663640577,0.6809592552466806,0.7743768215851433,0.528069093152375,1.2619248663640577,0.7619805343338463,1621
sui,16,0.7175168300458563,1.141100705991311,1.708174823676841,1.3237040038208354,1.349980614046362,0.553884601792674,0.4926829268292683,1.3237040038208354,0.6552738692675845,410
sol,16,0.9698917747315876,1.2332728141875149,1.4363899820208175,1.372423133610517,1.3191086761031627,0.7660511041891316,0.5038022813688213,1.372423133610517,0.8193683070359545,1052
bnb,16,0.6148420694070975,1.0372757081428639,1.294577016096446,1.3478301364146608,0.9426553881489266,0.7164508834333124,0.5310173697270472,1.3478301364146608,0.6510962131964363,1612
btc,16,0.3749402261660384,0.9763149695553353,1.0258137727418564,1.276437708832066,0.5467990531672298,0.7380992722593208,0.5397999130056547,1.276437708832066,0.4133829714796187,2299
xrp,17,1.1392731533391958,0.4191412365084159,0.4269474929811928,1.1387738268157006,0.31132118767548206,0.8760627240767911,0.49768160741885625,1.1387738268157006,0.6507040204628697,1294
eth,17,0.2896253114266596,0.7495804377125446,0.7140628001750646,1.214264668403788,0.5522949617236039,0.7257361992305802,0.520136518771331,1.214264668403788,0.5347263965407767,1465
algo,17,2.409046876241845,0.5458012011339521,0.5585616612773919,1.166784853817611,0.5218641278651031,0.7462854427380988,0.4989384288747346,1.166784853817611,0.713555779840356,942
vet,17,0.30408620815015164,0.7256874689947462,0.809722892571521,1.2165935296515402,0.5413634558507056,0.881470321228557,0.5133214920071048,1.2165935296515402,0.6575775932732523,1126
atom,17,0.5910022955307557,0.4110335333815059,0.45497420402098987,1.114892446941893,0.4098422786834663,0.6891198785860393,0.4838112858464385,1.114892446941893,0.68712267586118,1081
pol,17,-0.03515756379397428,0.1917818858544457,0.1842031710535505,1.0555532074792353,0.17445666153429532,0.49039240537992207,0.4845814977973568,1.0555532074792353,0.44609125363009783,227
tao,17,0.08106600350859972,0.35559310190678295,0.4427829472232801,1.0980640345552706,0.3129746238030886,0.7528005139010113,0.45257452574525747,1.0980640345552706,0.6625760071653588,369
ltc,17,0.3778435750009934,0.7976812685318686,0.8772919177340823,1.2580243677994016,0.7349654422739197,0.7431830257068687,0.5097842448569995,1.2580243677994016,0.6847519964765181,1993
xlm,17,-0.04900686785263042,0.3088931840120104,0.3643191504571423,1.1032695086314308,0.23528381687392874,0.9024099985434846,0.4900556881463803,1.1032695086314308,0.6873653412638979,1257
avax,17,0.3233710272135688,0.7266440099491314,0.8577928714751971,1.2295007498092576,0.6748476926378202,0.8554630687908216,0.5067484662576687,1.2295007498092576,0.7944843282349071,815
link,17,1.2977543792903892,0.4770201635036463,0.5777618344332319,1.127530559574896,0.4160783845207573,0.9010825056304065,0.48533163265306123,1.127530559574896,0.7859645816832433,1568
ada,17,0.35343908292787085,0.7909930414271094,0.9115992086746334,1.2504983406353918,0.5554852638945408,0.8656970083389213,0.5053941908713693,1.2504983406353918,0.6079471069205022,1205
trx,17,0.2646252140662435,0.6300311369921314,0.7960161244740172,1.2351768241123817,0.6078543947903531,0.7879807736388162,0.5263480392156863,1.2351768241123817,0.7602442929303015,1632
sui,17,0.6508083379356224,1.0820491260278986,1.6196209710451632,1.3039916556621922,1.252721903701335,0.5641075186119963,0.49029126213592233,1.3039916556621922,0.6530848069735755,412
sol,17,1.029527313925556,1.2805892075798602,1.5869407097491066,1.380818363796604,1.4880049670332858,0.6825085487546634,0.5004730368968779,1.380818363796604,0.7930537791341532,1057
bnb,17,0.5098455768952035,0.9388560945324312,1.1255425766311518,1.3082805165304046,0.8149514676846811,0.7437383958844834,0.5302557704304429,1.3082805165304046,0.6455842389789941,1603
btc,17,0.39695103449884783,1.0094871830686338,1.0656125557045109,1.2867749936016217,0.608388953759909,0.6918704934447022,0.5413763066202091,1.2867749936016217,0.4169704902687765,2296
xrp,18,-0.20864731663621883,0.2769213148491759,0.27219536945508305,1.0881681724394068,0.19826728956338838,0.878199033706665,0.4937402190923318,1.0881681724394068,0.62876395847333,1278
eth,18,0.3282114795346376,0.8048640112213377,0.7656102599559689,1.231898970380611,0.595418651178965,0.7227554516720359,0.5211459754433834,1.231898970380611,0.5346767530502281,1466
algo,18,1.2086582792070022,0.47853136550242537,0.48833591643601604,1.145378696777726,0.4407944651612416,0.775680334846571,0.493048128342246,1.145378696777726,0.7145103184109968,935
vet,18,0.2541904346996282,0.6657825957606517,0.7446743646630116,1.196636532152911,0.5058315851121356,0.8879316145296289,0.5105820105820106,1.196636532152911,0.6746103892000307,1134
atom,18,0.47780536484884784,0.39945602899812155,0.44017409606950625,1.1118600709555306,0.38932532014966775,0.704486204158334,0.48417132216014896,1.1118600709555306,0.6866195452422558,1074
pol,18,-0.131404022903021,0.10269457807791176,0.09926217799810136,1.0293893334647424,0.08975130709622411,0.5110748981259987,0.48,1.0293893334647424,0.4466607779047287,225
tao,18,0.8719974296837649,0.5869747781222789,0.7462837870883167,1.1669351961765113,0.6359373059586065,0.6231402001370959,0.46524064171123,1.1669351961765113,0.6751194682970497,374
