asset,ema_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
bonk,9,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,9,0.036630714040575496,1.049532602588811,1.3618233161316737,1.2016106351584428,5.299395886102937,0.14020593267440062,0.5555555555555556,1.2016106351584428,0.7079406023111808,18
shib,9,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,9,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,10,0.12910678690092214,2.2550366053033875,5.0,1.601179172282071,9.160391512110941,0.2307691779314547,0.625,1.601179172282071,0.9374286935336525,8
doge,10,0.0010316061612829497,0.3578177663776399,0.49110888701806327,1.0645889758514677,1.4954786667369413,0.169732263837594,0.5,1.0645889758514677,0.709386183351766,18
shib,10,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,10,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,11,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,11,0.0010316061612829497,0.3578177663776399,0.49110888701806327,1.0645889758514677,1.4954786667369413,0.169732263837594,0.5,1.0645889758514677,0.709386183351766,18
shib,11,-0.12000796772683708,-2.270445729767489,-1.6342054237708556,0.4789448401143582,-7.777812853412442,0.20000720370134864,0.4,0.4789448401143582,0.6851600015485669,5
pepe,11,-0.0004582698241671901,0.38888898922730925,0.23047864153368047,1.1491389750055323,2.3108820011071325,0.1428571242960267,0.5,1.1491389750055323,0.8488950996569636,4
bonk,12,0.317291137282564,4.710048596999249,5.0,2.7495253224144114,25.606688625779498,0.16666664829303898,0.75,2.7495253224144114,0.9061012597324659,8
doge,12,0.0010316061612829497,0.3578177663776399,0.49110888701806327,1.0645889758514677,1.4954786667369413,0.169732263837594,0.5,1.0645889758514677,0.709386183351766,18
