asset,vzo_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
aave,23,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,24,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,24,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,24,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,25,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,25,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,25,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,26,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,26,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,26,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,27,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,27,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,27,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,28,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,28,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,28,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,29,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,29,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,29,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,30,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,30,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,30,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,31,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,31,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,31,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,32,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,32,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,32,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,33,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,33,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,33,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,34,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,34,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,34,-0.18985213747199647,-5.542947814036665,-5.0,0.24366145238300818,-17.99000688887466,0.2287495673353983,0.14285714285714285,0.24366145238300818,0.7424219801907183,7
uni,35,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,35,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,35,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,36,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,36,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,36,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,37,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,37,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,37,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,38,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,38,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,38,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,39,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,39,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,39,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,40,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,40,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,40,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,41,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,41,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,41,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,42,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,42,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,42,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,43,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,43,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,43,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,44,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,44,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,44,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,45,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,45,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,45,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,46,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,46,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,46,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,47,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,47,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,47,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,48,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,48,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,48,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,49,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,49,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,49,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,50,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,50,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,50,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,51,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,51,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,51,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,52,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,52,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,52,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,53,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,53,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,53,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,54,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,54,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,54,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,55,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,55,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,55,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,56,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,56,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,56,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,57,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,57,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,57,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,58,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,58,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,58,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,59,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,59,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
aave,59,-0.18005972926444336,-5.179842376810335,-4.660121580747348,0.25543568979753434,-16.893613758610275,0.2287495673353983,0.16666666666666666,0.25543568979753434,0.7460471877125097,6
uni,60,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,60,0.03300894208995042,1.8220281641728426,3.6262401585007504,1.346336220499139,10.586388919858795,0.07205274489631629,0.45454545454545453,1.346336220499139,0.41864247502565816,11
