time,totalexst_market_cap,symbols_count,totalexst_index
2017-09-23,79414499311.7052,2,79414499311.7052
2017-09-24,77102683349.65337,2,77102683349.65337
2017-09-25,82257357026.33408,2,82257357026.33408
2017-09-26,81582213805.92976,2,81582213805.92976
2017-09-27,88094453304.25452,2,88094453304.25452
2017-09-28,87408898311.99045,2,87408898311.99045
2017-09-29,87064457595.41808,2,87064457595.41808
2017-09-30,90760603439.92027,2,90760603439.92027
2017-10-01,92011897773.80847,2,92011897773.80847
2017-10-02,92033890106.70618,2,92033890106.70618
2017-10-03,90123484745.31544,2,90123484745.31544
2017-10-04,88293111861.94269,2,88293111861.94269
2017-10-05,90289474215.73659,2,90289474215.73659
2017-10-06,91169675845.28331,2,91169675845.28331
2017-10-07,92323766772.53279,2,92323766772.53279
2017-10-08,96028476463.6573,2,96028476463.6573
2017-10-09,99022766385.39767,2,99022766385.39767
2017-10-10,99263950371.61072,2,99263950371.61072
2017-10-11,100164401411.01443,2,100164401411.01443
2017-10-12,113245171211.85306,2,113245171211.85306
2017-10-13,117188530102.59438,2,117188530102.59438
2017-10-14,121216146030.6097,2,121216146030.6097
2017-10-15,118268430099.8188,2,118268430099.8188
2017-10-16,119149210137.11127,2,119149210137.11127
2017-10-17,116360589631.23766,2,116360589631.23766
2017-10-18,116160751305.4904,2,116160751305.4904
2017-10-19,118435228165.66359,2,118435228165.66359
2017-10-20,124522831189.4443,2,124522831189.4443
2017-10-21,124761893691.89685,2,124761893691.89685
2017-10-22,124192893827.35092,2,124192893827.35092
2017-10-23,122490657006.84995,2,122490657006.84995
2017-10-24,114518450200.35626,2,114518450200.35626
2017-10-25,119030282226.07603,2,119030282226.07603
2017-10-26,122044788990.48766,2,122044788990.48766
2017-10-27,119541786196.22447,2,119541786196.22447
2017-10-28,118938226156.88681,2,118938226156.88681
2017-10-29,127116553261.73705,2,127116553261.73705
2017-10-30,126596626682.52861,2,126596626682.52861
2017-10-31,133287268465.25621,2,133287268465.25621
2017-11-01,139052618260.91626,2,139052618260.91626
2017-11-02,145378845075.36057,2,145378845075.36057
2017-11-03,148067602105.06345,2,148067602105.06345
2017-11-04,151414665527.50034,2,151414665527.50034
2017-11-05,151940148782.8978,2,151940148782.8978
2017-11-06,144300407601.45465,2,144300407601.45465
2017-11-07,147194611410.95175,2,147194611410.95175
2017-11-08,153581706769.86212,2,153581706769.86212
2017-11-09,233652024992.22128,25,233652024992.22128
2017-11-10,224995153529.76868,25,224995153529.76868
2017-11-11,230309793561.36108,25,230309793561.36108
2017-11-12,222976382185.0043,25,222976382185.0043
2017-11-13,234880489529.9902,25,234880489529.9902
2017-11-14,238535340318.8833,25,238535340318.8833
2017-11-15,250961014613.42728,25,250961014613.42728
2017-11-16,256981843086.42596,25,256981843086.42596
2017-11-17,259370142496.57095,25,259370142496.57095
2017-11-18,265450510113.1231,25,265450510113.1231
2017-11-19,269803423326.81686,25,269803423326.81686
2017-11-20,277368582705.0364,25,277368582705.0364
2017-11-21,272047988565.94992,25,272047988565.94992
2017-11-22,284275558658.13135,25,284275558658.13135
2017-11-23,290679373340.1173,25,290679373340.1173
2017-11-24,303995027650.97363,25,303995027650.97363
2017-11-25,314946980271.5001,25,314946980271.5001
2017-11-26,329550453558.0252,25,329550453558.0252
2017-11-27,340771103301.0206,25,340771103301.0206
2017-11-28,351542451630.8301,25,351542451630.8301
2017-11-29,329796265567.622,25,329796265567.622
2017-11-30,344241795677.65924,25,344241795677.65924
2017-12-01,366587178794.75024,25,366587178794.75024
2017-12-02,367725814973.09265,25,367725814973.09265
2017-12-03,375194194950.1052,25,375194194950.1052
2017-12-04,384158146674.57227,25,384158146674.57227
2017-12-05,387889049708.7627,25,387889049708.7627
2017-12-06,428868901764.9625,25,428868901764.9625
2017-12-07,497551683019.81744,25,497551683019.81744
2017-12-08,482011442247.0385,25,482011442247.0385
2017-12-09,455946038271.8852,25,455946038271.8852
2017-12-10,452324094637.4435,25,452324094637.4435
2017-12-11,503165826730.54407,25,503165826730.54407
2017-12-12,554136029291.3942,25,554136029291.3942
2017-12-13,553880899063.0629,26,553880899063.0629
2017-12-14,594381277908.4918,26,594381277908.4918
2017-12-15,608380365012.0017,26,608380365012.0017
2017-12-16,664084681818.5403,26,664084681818.5403
2017-12-17,673413192205.7327,26,673413192205.7327
2017-12-18,698937063129.8185,26,698937063129.8185
2017-12-19,690082322919.3936,26,690082322919.3936
2017-12-20,688365296004.2844,26,688365296004.2844
2017-12-21,685724445261.959,26,685724445261.959
2017-12-22,591569829160.7163,26,591569829160.7163
2017-12-23,639504902587.3019,26,639504902587.3019
2017-12-24,597069880412.0569,26,597069880412.0569
2017-12-25,615990342722.9067,26,615990342722.9067
2017-12-26,668440833445.1476,26,668440833445.1476
2017-12-27,668503549522.1324,26,668503549522.1324
2017-12-28,630528727552.0992,26,630528727552.0992
2017-12-29,692114561971.4558,26,692114561971.4558
2017-12-30,638878617622.5425,26,638878617622.5425
2017-12-31,688765717385.3796,26,688765717385.3796
2018-01-01,691364999343.7017,26,691364999343.7017
2018-01-02,756566093977.305,26,756566093977.305
2018-01-03,829610948067.0724,26,829610948067.0724
2018-01-04,848445255235.0482,26,848445255235.0482
2018-01-05,879315447710.6067,26,879315447710.6067
2018-01-06,908026876382.6367,26,908026876382.6367
2018-01-07,921768553048.1559,26,921768553048.1559
2018-01-08,808498130815.2739,26,808498130815.2739
2018-01-09,788161284640.7524,26,788161284640.7524
2018-01-10,790586608340.6378,26,790586608340.6378
2018-01-11,723777330079.0374,26,723777330079.0374
2018-01-12,776730326614.3643,26,776730326614.3643
2018-01-13,801763807064.6578,26,801763807064.6578
2018-01-14,762422502756.1718,26,762422502756.1718
2018-01-15,734020603203.4636,27,734020603203.4636
2018-01-16,585057502565.2368,27,585057502565.2368
2018-01-17,585673755662.1533,28,585673755662.1533
2018-01-18,615494810275.2169,28,615494810275.2169
2018-01-19,618004628123.3932,28,618004628123.3932
2018-01-20,676683525082.4022,28,676683525082.4022
2018-01-21,603429178534.2318,28,603429178534.2318
2018-01-22,574980600910.9086,28,574980600910.9086
2018-01-23,569223893938.526,28,569223893938.526
2018-01-24,595411940400.5481,28,595411940400.5481
2018-01-25,592870119327.0305,29,592870119327.0305
2018-01-26,584675837246.8213,29,584675837246.8213
2018-01-27,597147712648.7623,29,597147712648.7623
2018-01-28,640674175388.1106,29,640674175388.1106
2018-01-29,608468017860.8479,29,608468017860.8479
2018-01-30,541664466172.1002,29,541664466172.1002
2018-01-31,554279119449.4163,29,554279119449.4163
2018-02-01,493061841727.0621,29,493061841727.0621
2018-02-02,459482151042.3375,29,459482151042.3375
2018-02-03,482683275201.3793,29,482683275201.3793
2018-02-04,429095144662.8869,29,429095144662.8869
2018-02-05,359162621378.5332,29,359162621378.5332
2018-02-06,405074359357.94403,29,405074359357.94403
2018-02-07,388006938346.74396,29,388006938346.74396
2018-02-08,428630606325.71796,29,428630606325.71796
2018-02-09,463423408354.4852,29,463423408354.4852
2018-02-10,463619887009.96466,29,463619887009.96466
2018-02-11,436267130164.17786,29,436267130164.17786
2018-02-12,470893814284.2293,29,470893814284.2293
2018-02-13,456429369260.78107,29,456429369260.78107
2018-02-14,503973432420.57916,29,503973432420.57916
2018-02-15,522966725606.3055,29,522966725606.3055
2018-02-16,528576593435.4192,29,528576593435.4192
2018-02-17,557572307112.8109,29,557572307112.8109
2018-02-18,527268627686.775,29,527268627686.775
2018-02-19,550062191740.8939,29,550062191740.8939
2018-02-20,537192877971.5239,29,537192877971.5239
2018-02-21,505737997467.8334,29,505737997467.8334
2018-02-22,475112942350.8109,29,475112942350.8109
2018-02-23,496304577318.6894,29,496304577318.6894
2018-02-24,475471286817.56274,29,475471286817.56274
2018-02-25,472521968908.90125,29,472521968908.90125
2018-02-26,493466864036.70105,29,493466864036.70105
2018-02-27,501636516350.9606,29,501636516350.9606
2018-02-28,483655648596.0839,29,483655648596.0839
2018-03-01,503058102285.641,29,503058102285.641
2018-03-02,500633581145.1923,29,500633581145.1923
2018-03-03,508581355864.0302,29,508581355864.0302
2018-03-04,517774034028.4982,29,517774034028.4982
2018-03-05,512808335395.16455,29,512808335395.16455
2018-03-06,482437208750.5682,29,482437208750.5682
2018-03-07,445997678523.9342,29,445997678523.9342
2018-03-08,418425716429.9792,29,418425716429.9792
2018-03-09,423385218546.8283,29,423385218546.8283
2018-03-10,399973662269.5958,29,399973662269.5958
2018-03-11,429184141762.30896,29,429184141762.30896
2018-03-12,410911211615.0945,29,410911211615.0945
2018-03-13,407833170135.1917,29,407833170135.1917
2018-03-14,365206896851.4608,29,365206896851.4608
2018-03-15,364043988229.0934,29,364043988229.0934
2018-03-16,362229222059.74615,29,362229222059.74615
2018-03-17,339463850575.52515,29,339463850575.52515
2018-03-18,345527153186.87524,29,345527153186.87524
2018-03-19,367663189188.6373,29,367663189188.6373
2018-03-20,375804884414.9882,29,375804884414.9882
2018-03-21,375528624628.7061,29,375528624628.7061
2018-03-22,364651287636.38635,29,364651287636.38635
2018-03-23,366897994043.7767,29,366897994043.7767
2018-03-24,360416761470.123,29,360416761470.123
2018-03-25,355567219351.50604,29,355567219351.50604
2018-03-26,338365066560.25,29,338365066560.25
2018-03-27,319643032410.41113,29,319643032410.41113
2018-03-28,322241874197.02264,29,322241874197.02264
2018-03-29,286166741923.34644,29,286166741923.34644
2018-03-30,281554641107.0513,29,281554641107.0513
2018-03-31,283888338545.6757,29,283888338545.6757
2018-04-01,275957834981.1009,29,275957834981.1009
2018-04-02,285616509891.9906,29,285616509891.9906
2018-04-03,304215481390.0436,29,304215481390.0436
2018-04-04,277131220801.8918,29,277131220801.8918
2018-04-05,276655045519.43945,29,276655045519.43945
2018-04-06,267505007003.59647,29,267505007003.59647
2018-04-07,278389065921.8408,29,278389065921.8408
2018-04-08,285067399197.79144,29,285067399197.79144
2018-04-09,278788633436.8182,29,278788633436.8182
2018-04-10,282427987912.7036,29,282427987912.7036
2018-04-11,292035511369.345,29,292035511369.345
2018-04-12,333480521078.00275,29,333480521078.00275
2018-04-13,333276742670.2512,30,333276742670.2512
2018-04-14,336940670638.32855,30,336940670638.32855
2018-04-15,356463408298.64087,30,356463408298.64087
2018-04-16,346086734591.77673,30,346086734591.77673
2018-04-17,342253383583.0613,30,342253383583.0613
2018-04-18,363621573746.93744,30,363621573746.93744
2018-04-19,380568467828.42633,30,380568467828.42633
2018-04-20,413591718929.11945,30,413591718929.11945
2018-04-21,407831754235.89764,30,407831754235.89764
2018-04-22,408371265311.78845,30,408371265311.78845
2018-04-23,421419935070.59705,30,421419935070.59705
2018-04-24,456900177417.6961,30,456900177417.6961
2018-04-25,405965509368.56573,30,405965509368.56573
2018-04-26,432786409125.7068,30,432786409125.7068
2018-04-27,418421501581.2832,30,418421501581.2832
2018-04-28,441295751345.74713,30,441295751345.74713
2018-04-29,447625631854.17584,30,447625631854.17584
2018-04-30,433960126151.3819,30,433960126151.3819
2018-05-01,433504420109.6832,31,433504420109.6832
2018-05-02,441867149597.1301,31,441867149597.1301
2018-05-03,467575697993.2109,31,467575697993.2109
2018-05-04,467780902977.7908,31,467780902977.7908
2018-05-05,481352205173.1318,31,481352205173.1318
2018-05-06,469955829316.3993,30,469955829316.3993
2018-05-07,451962131527.5919,31,451962131527.5919
2018-05-08,445406389822.7373,31,445406389822.7373
2018-05-09,446033012236.7376,31,446033012236.7376
2018-05-10,428071569715.3699,31,428071569715.3699
2018-05-11,394806134786.13837,31,394806134786.13837
2018-05-12,402944230245.97205,31,402944230245.97205
2018-05-13,420309228129.96735,31,420309228129.96735
2018-05-14,419413890387.00275,31,419413890387.00275
2018-05-15,405686689351.19635,31,405686689351.19635
2018-05-16,399848095405.18634,31,399848095405.18634
2018-05-17,381921499935.8281,31,381921499935.8281
2018-05-18,391806456526.2932,31,391806456526.2932
2018-05-19,390324485818.3207,31,390324485818.3207
2018-05-20,404439695314.1385,31,404439695314.1385
2018-05-21,396447804673.8972,31,396447804673.8972
2018-05-22,373209162960.88464,31,373209162960.88464
2018-05-23,345555568793.9324,31,345555568793.9324
2018-05-24,353808991895.2102,31,353808991895.2102
2018-05-25,345385602977.7187,31,345385602977.7187
2018-05-26,342200901534.615,31,342200901534.615
2018-05-27,338866144395.5472,31,338866144395.5472
2018-05-28,316356637643.6725,31,316356637643.6725
2018-05-29,339582065486.26013,31,339582065486.26013
2018-05-30,337697359116.46655,31,337697359116.46655
2018-05-31,342976919035.0948,31,342976919035.0948
2018-06-01,345787018635.2961,31,345787018635.2961
2018-06-02,354858766975.0286,31,354858766975.0286
2018-06-03,362888171166.79205,31,362888171166.79205
2018-06-04,350713839726.0412,31,350713839726.0412
2018-06-05,358335928033.3799,31,358335928033.3799
2018-06-06,357268039888.46027,31,357268039888.46027
2018-06-07,357636274147.6542,31,357636274147.6542
2018-06-08,354261381407.7738,31,354261381407.7738
2018-06-09,349392459419.8382,31,349392459419.8382
2018-06-10,311393182836.9479,31,311393182836.9479
2018-06-11,316522924848.6859,31,316522924848.6859
2018-06-12,297333050388.5905,31,297333050388.5905
2018-06-13,285748916261.54626,31,285748916261.54626
2018-06-14,304121890525.5488,31,304121890525.5488
2018-06-15,291041096559.88904,31,291041096559.88904
2018-06-16,294520475078.5667,31,294520475078.5667
2018-06-17,292752444300.8921,31,292752444300.8921
2018-06-18,302463326797.7362,31,302463326797.7362
2018-06-19,306753172244.71027,31,306753172244.71027
2018-06-20,305742301109.3911,31,305742301109.3911
2018-06-21,302852828730.5588,31,302852828730.5588
2018-06-22,271161908637.9466,31,271161908637.9466
2018-06-23,274149941521.08737,31,274149941521.08737
2018-06-24,269098268885.5021,31,269098268885.5021
2018-06-25,272569533400.15176,31,272569533400.15176
2018-06-26,260958790645.9876,31,260958790645.9876
2018-06-27,265663504144.4829,31,265663504144.4829
2018-06-28,253053702665.15125,31,253053702665.15125
2018-06-29,264808507571.11038,31,264808507571.11038
2018-06-30,274735740791.2191,31,274735740791.2191
2018-07-01,273125774986.81842,31,273125774986.81842
2018-07-02,284444124331.5356,31,284444124331.5356
2018-07-03,279200389831.41364,31,279200389831.41364
2018-07-04,281526367113.9568,31,281526367113.9568
2018-07-05,281113499595.2869,31,281113499595.2869
2018-07-06,281916800125.9268,31,281916800125.9268
2018-07-07,290439204974.71893,31,290439204974.71893
2018-07-08,286664861594.119,31,286664861594.119
2018-07-09,282953076609.58606,31,282953076609.58606
2018-07-10,263391032771.71542,31,263391032771.71542
2018-07-11,266842020128.28766,31,266842020128.28766
2018-07-12,258708487830.95978,31,258708487830.95978
2018-07-13,262281175907.1188,32,262281175907.1188
2018-07-14,263570452283.47998,32,263570452283.47998
2018-07-15,269508345922.91373,32,269508345922.91373
2018-07-16,288292994212.68915,32,288292994212.68915
2018-07-17,309430698281.67267,32,309430698281.67267
2018-07-18,306447461141.8831,32,306447461141.8831
2018-07-19,305609453404.95074,32,305609453404.95074
2018-07-20,293713325718.4448,32,293713325718.4448
2018-07-21,298933728055.94464,32,298933728055.94464
2018-07-22,297349983579.0075,32,297349983579.0075
2018-07-23,301878128614.8447,32,301878128614.8447
2018-07-24,325188081464.70166,32,325188081464.70166
2018-07-25,319084974065.43005,32,319084974065.43005
2018-07-26,310492912076.4192,32,310492912076.4192
2018-07-27,316567213133.04517,32,316567213133.04517
2018-07-28,316484245087.682,32,316484245087.682
2018-07-29,317046493825.95496,32,317046493825.95496
2018-07-30,312948631877.10223,32,312948631877.10223
2018-07-31,296938465737.6459,32,296938465737.6459
2018-08-01,292572599301.72,32,292572599301.72
2018-08-02,287066637639.5654,32,287066637639.5654
2018-08-03,286905072561.9688,33,286905072561.9688
2018-08-04,273807065111.95312,33,273807065111.95312
2018-08-05,276951193942.4827,33,276951193942.4827
2018-08-06,271955814900.29663,33,271955814900.29663
2018-08-07,259758510527.31686,33,259758510527.31686
2018-08-08,239528342280.755,33,239528342280.755
2018-08-09,249571270717.84927,33,249571270717.84927
2018-08-10,233129473750.72113,34,233129473750.72113
2018-08-11,231743048463.36304,34,231743048463.36304
2018-08-12,231944236250.30557,34,231944236250.30557
2018-08-13,222951534403.713,34,222951534403.713
2018-08-14,217854341252.78848,34,217854341252.78848
2018-08-15,221375963398.7279,34,221375963398.7279
2018-08-16,224130017221.02954,34,224130017221.02954
2018-08-17,242161778174.5263,34,242161778174.5263
2018-08-18,230927527287.82034,34,230927527287.82034
2018-08-19,234903228563.52707,34,234903228563.52707
2018-08-20,223128831067.55637,34,223128831067.55637
2018-08-21,229820984263.15714,34,229820984263.15714
2018-08-22,223877317510.87448,34,223877317510.87448
2018-08-23,229553157015.23367,34,229553157015.23367
2018-08-24,234425280710.4948,34,234425280710.4948
2018-08-25,235386095498.2021,34,235386095498.2021
2018-08-26,232562572819.07443,34,232562572819.07443
2018-08-27,241423882960.98395,34,241423882960.98395
2018-08-28,250004315597.01883,34,250004315597.01883
2018-08-29,246195400086.21664,34,246195400086.21664
2018-08-30,242826468070.66354,34,242826468070.66354
2018-08-31,244690441103.82175,34,244690441103.82175
2018-09-01,253594415474.47855,34,253594415474.47855
2018-09-02,254103688395.31497,34,254103688395.31497
2018-09-03,253122472088.28418,34,253122472088.28418
2018-09-04,254812112446.3755,34,254812112446.3755
2018-09-05,226740492898.556,34,226740492898.556
2018-09-06,222390111947.00607,34,222390111947.00607
2018-09-07,217822236382.043,34,217822236382.043
2018-09-08,207177821882.91663,34,207177821882.91663
2018-09-09,208874938360.749,34,208874938360.749
2018-09-10,209242508170.80994,34,209242508170.80994
2018-09-11,206198265793.55054,34,206198265793.55054
2018-09-12,205826994894.08774,34,205826994894.08774
2018-09-13,215724690115.0656,34,215724690115.0656
2018-09-14,215247931399.40717,34,215247931399.40717
2018-09-15,217930624046.12637,34,217930624046.12637
2018-09-16,216910109860.02332,34,216910109860.02332
2018-09-17,206097874899.7909,34,206097874899.7909
2018-09-18,214283952707.8873,34,214283952707.8873
2018-09-19,215258242321.68292,34,215258242321.68292
2018-09-20,229150312877.97433,34,229150312877.97433
2018-09-21,246076264523.60956,34,246076264523.60956
2018-09-22,244189706329.21854,34,244189706329.21854
2018-09-23,246968022996.69977,34,246968022996.69977
2018-09-24,235695988950.26376,34,235695988950.26376
2018-09-25,232325671184.85046,34,232325671184.85046
2018-09-26,233266497014.48267,34,233266497014.48267
2018-09-27,242402754388.54114,34,242402754388.54114
2018-09-28,239724167642.80206,34,239724167642.80206
2018-09-29,241746757982.0584,34,241746757982.0584
2018-09-30,243184112312.84064,34,243184112312.84064
2018-10-01,241526167572.17264,34,241526167572.17264
2018-10-02,236678744498.4041,34,236678744498.4041
2018-10-03,233998409457.60046,34,233998409457.60046
2018-10-04,236201810587.92773,34,236201810587.92773
2018-10-05,237754608901.69696,34,237754608901.69696
2018-10-06,234292223187.1481,34,234292223187.1481
2018-10-07,234939655182.6949,34,234939655182.6949
2018-10-08,237704733913.74402,34,237704733913.74402
2018-10-09,236128277572.59674,34,236128277572.59674
2018-10-10,233288124673.93668,34,233288124673.93668
2018-10-11,211802651725.24268,34,211802651725.24268
2018-10-12,216303448018.12854,34,216303448018.12854
2018-10-13,216843949528.245,34,216843949528.245
2018-10-14,214888550268.58176,34,214888550268.58176
2018-10-15,227324286232.71616,34,227324286232.71616
2018-10-16,228983452576.97546,34,228983452576.97546
2018-10-17,227660153318.78815,34,227660153318.78815
2018-10-18,224613073924.76788,34,224613073924.76788
2018-10-19,224572041171.59647,34,224572041171.59647
2018-10-20,225704683377.2605,34,225704683377.2605
2018-10-21,225323174055.04865,34,225323174055.04865
2018-10-22,225071657712.189,34,225071657712.189
2018-10-23,225494135147.5814,34,225494135147.5814
2018-10-24,225228426532.83325,34,225228426532.83325
2018-10-25,224716208966.01212,34,224716208966.01212
2018-10-26,224670935440.16302,34,224670935440.16302
2018-10-27,224303372086.05902,34,224303372086.05902
2018-10-28,225361227177.04437,34,225361227177.04437
2018-10-29,217926388560.04266,34,217926388560.04266
2018-10-30,218396031081.14716,34,218396031081.14716
2018-10-31,218112207323.20374,34,218112207323.20374
2018-11-01,220336334677.52188,34,220336334677.52188
2018-11-02,222479836032.00513,34,222479836032.00513
2018-11-03,222322845841.7132,34,222322845841.7132
2018-11-04,226041698897.96323,34,226041698897.96323
2018-11-05,229504921526.14893,34,229504921526.14893
2018-11-06,237578860964.84918,34,237578860964.84918
2018-11-07,237177097358.3626,34,237177097358.3626
2018-11-08,231177064751.31677,34,231177064751.31677
2018-11-09,228734657779.4905,34,228734657779.4905
2018-11-10,230334871654.5822,34,230334871654.5822
2018-11-11,229937220995.8239,34,229937220995.8239
2018-11-12,229297873629.84586,34,229297873629.84586
2018-11-13,227327008478.2778,34,227327008478.2778
2018-11-14,204093356521.27582,34,204093356521.27582
2018-11-15,202377921790.84918,34,202377921790.84918
2018-11-16,198539376184.65726,34,198539376184.65726
2018-11-17,199158107567.50867,34,199158107567.50867
2018-11-18,202598002253.63867,34,202598002253.63867
2018-11-19,176791856423.6534,34,176791856423.6534
2018-11-20,158216114791.3604,34,158216114791.3604
2018-11-21,164398706367.71634,34,164398706367.71634
2018-11-22,155286416546.41504,34,155286416546.41504
2018-11-23,152924493586.2922,34,152924493586.2922
2018-11-24,137178676206.6081,34,137178676206.6081
2018-11-25,140706997607.02762,34,140706997607.02762
2018-11-26,132577027208.51704,34,132577027208.51704
2018-11-27,134427374543.09596,34,134427374543.09596
2018-11-28,148941197355.7589,34,148941197355.7589
2018-11-29,148102533045.06006,34,148102533045.06006
2018-11-30,139842656600.64145,34,139842656600.64145
2018-12-01,146095730185.5114,34,146095730185.5114
2018-12-02,143704251355.5054,34,143704251355.5054
2018-12-03,135044192140.26643,34,135044192140.26643
2018-12-04,136502671772.62389,34,136502671772.62389
2018-12-05,128919492244.14534,34,128919492244.14534
2018-12-06,119066587853.9806,34,119066587853.9806
2018-12-07,116333726784.65686,34,116333726784.65686
2018-12-08,117733938135.9417,34,117733938135.9417
2018-12-09,121987973702.42274,34,121987973702.42274
2018-12-10,117838626417.04704,34,117838626417.04704
2018-12-11,115156963326.7213,34,115156963326.7213
2018-12-12,117359820126.89546,34,117359820126.89546
2018-12-13,111949781132.32999,34,111949781132.32999
2018-12-14,109373155341.88318,35,109373155341.88318
2018-12-15,108992814895.24414,35,108992814895.24414
2018-12-16,109729002724.67964,35,109729002724.67964
2018-12-17,121418849070.40858,36,121418849070.40858
2018-12-18,127479013390.34734,36,127479013390.34734
2018-12-19,129657236751.89685,37,129657236751.89685
2018-12-20,144974680274.43274,37,144974680274.43274
2018-12-21,137131386844.4219,37,137131386844.4219
2018-12-22,141224015543.1973,37,141224015543.1973
2018-12-23,143662101594.11496,37,143662101594.11496
2018-12-24,148678151237.67352,37,148678151237.67352
2018-12-25,138563406206.31686,37,138563406206.31686
2018-12-26,139858622581.89502,37,139858622581.89502
2018-12-27,129346692722.20909,37,129346692722.20909
2018-12-28,141819801801.85132,37,141819801801.85132
2018-12-29,138429586798.8992,37,138429586798.8992
2018-12-30,139845090977.40085,37,139845090977.40085
2018-12-31,134462943387.2409,37,134462943387.2409
2019-01-01,139088020579.3257,37,139088020579.3257
2019-01-02,144417460289.38696,37,144417460289.38696
2019-01-03,139832557803.89218,37,139832557803.89218
2019-01-04,141163061771.23602,37,141163061771.23602
2019-01-05,140810676608.76932,37,140810676608.76932
2019-01-06,147817741697.43384,37,147817741697.43384
2019-01-07,145726133364.60492,37,145726133364.60492
2019-01-08,146118361955.4332,37,146118361955.4332
2019-01-09,146931360208.1126,37,146931360208.1126
2019-01-10,131678233027.82799,37,131678233027.82799
2019-01-11,131517539846.13033,37,131517539846.13033
2019-01-12,130439640492.3056,37,130439640492.3056
2019-01-13,125178834933.09537,37,125178834933.09537
2019-01-14,132081699631.45787,37,132081699631.45787
2019-01-15,128727932956.57603,37,128727932956.57603
2019-01-16,129868722474.67542,37,129868722474.67542
2019-01-17,130749715114.2224,37,130749715114.2224
2019-01-18,129256793304.24683,37,129256793304.24683
2019-01-19,132034154293.81229,37,132034154293.81229
2019-01-20,127405740642.2004,37,127405740642.2004
2019-01-21,126578052214.68935,37,126578052214.68935
2019-01-22,127682783200.59262,37,127682783200.59262
2019-01-23,126916918888.42671,37,126916918888.42671
2019-01-24,127443517516.37155,37,127443517516.37155
2019-01-25,127248290816.60106,37,127248290816.60106
2019-01-26,127235439388.07106,37,127235439388.07106
2019-01-27,125812856086.5982,37,125812856086.5982
2019-01-28,120340739052.83965,37,120340739052.83965
2019-01-29,119302689303.39087,37,119302689303.39087
2019-01-30,122727583674.99883,37,122727583674.99883
2019-01-31,120769696345.52832,37,120769696345.52832
2019-02-01,121723646871.0747,37,121723646871.0747
2019-02-02,123320801015.25159,37,123320801015.25159
2019-02-03,120842476448.66757,37,120842476448.66757
2019-02-04,120780871949.40236,37,120780871949.40236
2019-02-05,120739114449.62662,37,120739114449.62662
2019-02-06,118364133130.02342,37,118364133130.02342
2019-02-07,118139962130.80566,37,118139962130.80566
2019-02-08,128886113193.13503,37,128886113193.13503
2019-02-09,129034499904.695,37,129034499904.695
2019-02-10,130141858986.55629,37,130141858986.55629
2019-02-11,127830729717.89342,37,127830729717.89342
2019-02-12,128249684751.00768,37,128249684751.00768
2019-02-13,127567964689.22728,37,127567964689.22728
2019-02-14,126748512915.70369,37,126748512915.70369
2019-02-15,127369960528.77457,37,127369960528.77457
2019-02-16,127785921574.22052,37,127785921574.22052
2019-02-17,130244119196.42397,37,130244119196.42397
2019-02-18,139490741055.02628,37,139490741055.02628
2019-02-19,140455683276.62344,37,140455683276.62344
2019-02-20,143150024291.61642,37,143150024291.61642
2019-02-21,140381645106.0635,37,140381645106.0635
2019-02-22,142220581951.8335,37,142220581951.8335
2019-02-23,147642999556.4377,37,147642999556.4377
2019-02-24,133696567635.95288,37,133696567635.95288
2019-02-25,137919664454.33163,37,137919664454.33163
2019-02-26,136376555033.13919,37,136376555033.13919
2019-02-27,135554090323.76646,37,135554090323.76646
2019-02-28,136027511227.5242,37,136027511227.5242
2019-03-01,136346599190.04164,37,136346599190.04164
2019-03-02,137034947079.31415,38,137034947079.31415
2019-03-03,136133809358.41331,38,136133809358.41331
2019-03-04,132693309151.51685,38,132693309151.51685
2019-03-05,138968690094.69702,38,138968690094.69702
2019-03-06,139497138566.09467,38,139497138566.09467
2019-03-07,139642329932.206,38,139642329932.206
2019-03-08,138526116935.75027,38,138526116935.75027
2019-03-09,141124463041.42963,38,141124463041.42963
2019-03-10,140999317174.80606,38,140999317174.80606
2019-03-11,139034160704.276,38,139034160704.276
2019-03-12,141074317352.8648,38,141074317352.8648
2019-03-13,141081163002.2669,38,141081163002.2669
2019-03-14,145148157247.788,39,145148157247.788
2019-03-15,148910889248.54437,39,148910889248.54437
2019-03-16,151842452148.34518,39,151842452148.34518
2019-03-17,148775046795.6691,39,148775046795.6691
2019-03-18,149318829166.44855,39,149318829166.44855
2019-03-19,150879027552.34845,39,150879027552.34845
2019-03-20,150879598267.62274,39,150879598267.62274
2019-03-21,147842684114.95682,39,147842684114.95682
2019-03-22,148129254927.51752,39,148129254927.51752
2019-03-23,149132898203.00677,39,149132898203.00677
2019-03-24,148530465066.33722,39,148530465066.33722
2019-03-25,145732852698.3585,39,145732852698.3585
2019-03-26,146001726698.94238,39,146001726698.94238
2019-03-27,150764112583.07657,39,150764112583.07657
2019-03-28,149688046750.6996,40,149688046750.6996
2019-03-29,150968580762.5866,40,150968580762.5866
2019-03-30,151279593532.71246,40,151279593532.71246
2019-03-31,151508247835.93234,40,151508247835.93234
2019-04-01,153288903046.34662,40,153288903046.34662
2019-04-02,178282332854.67023,40,178282332854.67023
2019-04-03,180427777048.17337,40,180427777048.17337
2019-04-04,178271528715.24832,40,178271528715.24832
2019-04-05,185029722533.17874,40,185029722533.17874
