time,open,high,low,close,volume,market_cap,Dividends,Stock Splits,roc_1d
2025-04-01,1.0077290534973145,1.069154977798462,1.0077290534973145,1.069154977798462,0,,,,
2025-04-02,1.069154977798462,1.069154977798462,1.0000070333480835,1.0011190176010132,0,,,,-6.363526486828331
2025-04-03,1.0011190176010132,1.0023629665374756,1.000241994857788,1.000648021697998,22545,,,,-0.04704694394316311
2025-04-04,1.000648021697998,1.0051519870758057,1.0003780126571655,1.001181960105896,0,,,,0.053359262829699716
2025-04-05,1.001181960105896,1.0018019676208496,1.0005340576171875,1.0006649494171145,0,,,,-0.051640032419963955
2025-04-06,1.0006649494171145,1.0060960054397583,0.9999709725379944,1.001852035522461,0,,,,0.1186297277663062
2025-04-07,1.001852035522461,1.0024839639663696,1.0004199743270874,1.0005710124969482,0,,,,-0.12786549111961643
2025-04-08,1.0005710124969482,1.0031330585479736,1.0003679990768433,1.00074303150177,30879,,,,0.01719208358759161
2025-04-09,1.00074303150177,1.0020519495010376,1.0001269578933716,1.0005650520324707,28913,,,,-0.017784732313574914
2025-04-10,1.0005650520324707,1.0058399438858032,1.0004119873046875,1.000983953475952,32870,,,,0.04186648760420297
2025-04-11,1.000983953475952,1.0030920505523682,0.999908983707428,1.0005929470062256,0,,,,-0.039062211573781536
2025-04-12,1.0005929470062256,1.0014090538024902,1.0005929470062256,1.0013200044631958,0,,,,0.07266266058996163
2025-04-13,1.0013200044631958,1.0015109777450562,1.0004990100860596,1.0007829666137695,0,,,,-0.05363298915755932
2025-04-14,1.0007829666137695,1.0021320581436155,0.999305009841919,1.000357985496521,36297,,,,-0.04246486315474529
2025-04-15,1.000357985496521,1.0014549493789673,0.9996060132980348,1.0003509521484375,23753,,,,-0.0007030831147947225
2025-04-16,1.0003509521484375,1.0021990537643433,1.0002939701080322,1.0008310079574585,34928,,,,0.047988739150994775
2025-04-17,1.0008310079574585,1.1111849546432495,1.000538945198059,1.0008469820022583,0,,,,0.0015960781263535395
2025-04-18,1.0008469820022583,1.001204013824463,1.0002830028533936,1.0007230043411257,11073,,,,-0.012387274314862307
2025-04-19,1.0007230043411257,1.002524971961975,0.9999150037765504,0.9999380111694336,29417,,,,-0.07844260282683369
2025-04-20,0.9999380111694336,1.000959038734436,0.9999380111694336,1.0005569458007812,0,,,,0.061897300076019235
2025-04-21,1.0005569458007812,1.0017770528793335,1.000357985496521,1.0009649991989136,0,,,,0.04078262610087702
2025-04-22,1.0009649991989136,1.0009649991989136,1.000430941581726,1.000430941581726,0,,,,-0.053354274886230346
2025-04-23,1.000430941581726,1.000872015953064,1.0003770589828491,1.000385046005249,0,,,,-0.004587580668435898
2025-04-24,1.000385046005249,1.001278042793274,0.999912977218628,1.0009130239486694,0,,,,0.05277747258705112
2025-04-25,1.0009130239486694,1.0021610260009766,1.0007569789886477,1.001296043395996,0,,,,0.03826700603970501
2025-04-26,1.001296043395996,1.0023280382156372,1.000972032546997,1.0023280382156372,0,,,,0.10306590407977989
2025-04-27,1.0023280382156372,1.0028719902038574,1.0022610425949097,1.0028719902038574,0,,,,0.054268858844719325
2025-04-28,1.0028719902038574,1.004088044166565,1.0028719902038574,1.003993034362793,0,,,,0.11178337513522152
2025-04-29,1.003993034362793,1.0066649913787842,1.0021909475326538,1.003811001777649,10046,,,,-0.01813086136195352
2025-04-30,1.003811001777649,1.0068800449371338,1.0022180080413818,1.0068800449371338,0,,,,0.30573914352900466
2025-05-01,1.0068800449371338,1.0104089975357056,1.0068800449371338,1.0104089975357056,0,,,,0.3504839147737915
2025-05-02,1.0104089975357056,1.020854949951172,1.0068459510803225,1.0110269784927368,0,,,,0.061161466152670485
2025-05-03,1.0110269784927368,1.0422630310058594,1.009796977043152,1.0101820230484009,0,,,,-0.08357397599771943
2025-05-04,1.0101820230484009,1.0101820230484009,1.0069129467010498,1.0089449882507324,744,,,,-0.12245662360289566
2025-05-05,1.0089449882507324,1.0160900354385376,1.0089449882507324,1.0115950107574463,0,,,,0.26265282424449143
2025-05-06,1.0115950107574463,1.0135209560394287,1.0064680576324463,1.0064680576324463,0,,,,-0.5068187437145544
2025-05-07,1.0064680576324463,1.0070699453353882,1.00176203250885,1.00176203250885,0,,,,-0.4675781896810838
2025-05-08,1.00176203250885,1.002274990081787,1.000828981399536,1.0012049674987793,0,,,,-0.05560851699236702
2025-05-09,1.0012049674987793,1.001499056816101,0.9984409809112548,1.0012530088424685,0,,,,0.004798352510104742
2025-05-10,1.0012530088424685,1.0012530088424685,1.001086950302124,1.001086950302124,0,,,,-0.016585072791586164
2025-05-11,1.001086950302124,1.007585048675537,1.001086950302124,1.0056740045547483,6612,,,,0.4582073766159711
2025-05-12,1.0056740045547483,1.0185400247573853,1.0044770240783691,1.0180339813232422,1788,,,,1.2290241880087205
2025-05-13,1.0180339813232422,1.0180339813232422,1.0095219612121582,1.0095219612121582,0,,,,-0.83612337773048
2025-05-14,1.0095219612121582,1.0098559856414795,1.0095219612121582,1.0098559856414795,0,,,,0.03308738612484152
2025-05-15,1.0098559856414795,1.0158629417419434,1.0017889738082886,1.0075080394744873,0,,,,-0.2325030697818531
2025-05-16,1.0075080394744873,1.0080070495605469,1.0049359798431396,1.0080070495605469,0,,,,0.049529141853787984
2025-05-17,1.0080070495605469,1.0121419429779053,1.0044610500335691,1.004794955253601,0,,,,-0.31865792092884426
2025-05-18,1.004794955253601,1.009557008743286,1.004794955253601,1.009557008743286,0,,,,0.4739328621014893
2025-05-19,1.009557008743286,1.009557008743286,1.0010950565338137,1.0063459873199463,0,,,,-0.31806241703346005
2025-05-20,1.0063459873199463,1.0066399574279783,1.0033329725265503,1.004757046699524,0,,,,-0.15789208089893592
2025-05-21,1.004757046699524,1.00757896900177,1.004757046699524,1.00729501247406,0,,,,0.2525949713787057
2025-05-22,1.00729501247406,1.00729501247406,1.0042840242385864,1.0042840242385864,0,,,,-0.29891821146599273
2025-05-23,1.0042840242385864,1.0134129524230957,1.0006890296936035,1.0006890296936035,0,,,,-0.3579659198211904
2025-05-24,1.0006890296936035,1.006363034248352,1.0006890296936035,1.0026999711990356,0,,,,0.20095568610838388
2025-05-25,1.0026999711990356,1.003154993057251,1.0026999711990356,1.003154993057251,0,,,,0.04537966204098964
2025-05-26,1.003154993057251,1.008437991142273,1.003154993057251,1.0039399862289429,0,,,,0.07825243129175874
2025-05-27,1.0039399862289429,1.0046950578689575,1.0029489994049072,1.0046950578689575,0,,,,0.0752108343498481
2025-05-28,1.0046950578689575,1.010601043701172,1.0017800331115725,1.0017800331115725,0,,,,-0.290140250472426
2025-05-29,1.0017800331115725,1.0063049793243408,1.0017800331115725,1.0045069456100464,0,,,,0.272206712885259
2025-05-30,1.0045069456100464,1.0112329721450806,1.0045069456100464,1.0112329721450806,0,,,,0.6695848709089125
2025-05-31,1.0112329721450806,1.0112329721450806,1.009485960006714,1.009485960006714,0,,,,-0.17276059884209216
2025-06-01,1.009485960006714,1.009485960006714,1.007043957710266,1.007043957710266,0,,,,-0.2419055235232781
2025-06-02,1.007043957710266,1.0075889825820925,1.007043957710266,1.0070699453353882,0,,,,0.002580584980749201
2025-06-03,1.0070699453353882,1.007727026939392,1.004093050956726,1.004093050956726,0,,,,-0.29559956509979113
2025-06-04,1.004093050956726,1.004093050956726,1.0018589496612549,1.0018589496612549,0,,,,-0.22249942805027123
2025-06-05,1.0018589496612549,1.0023670196533203,0.9996079802513124,0.9996079802513124,0,,,,-0.22467927353482242
2025-06-06,0.9996079802513124,1.001621961593628,0.9996079802513124,1.0010329484939575,0,,,,0.14255270774117257
2025-06-07,1.0010329484939575,1.0015779733657837,1.0010329484939575,1.0015779733657837,0,,,,0.054446247013761884
2025-06-08,1.0015779733657837,1.0020960569381714,1.0007410049438477,1.0009950399398804,0,,,,-0.05820150217006326
2025-06-09,1.0009950399398804,1.001283049583435,1.0009950399398804,1.001283049583435,0,,,,0.028772334733240257
2025-06-10,1.001283049583435,1.001283049583435,1.001283049583435,1.001283049583435,0,,,,0.0
2025-06-11,1.001283049583435,1.0062400102615356,1.001283049583435,1.0062400102615356,0,,,,0.49506088015400795
2025-06-12,1.0062400102615356,1.0062400102615356,0.9997050166130066,1.0004199743270874,0,,,,-0.5783944064135849
2025-06-13,1.0004199743270874,1.0031499862670898,0.9998549818992616,1.0013689994812012,18658,,,,0.09486267552305527
2025-06-14,1.0013689994812012,1.001410961151123,1.000208020210266,1.0013530254364014,16765,,,,-0.0015952206237734856
2025-06-15,1.0013530254364014,1.0020240545272827,1.0013530254364014,1.0020240545272827,0,,,,0.06701223982310545
2025-06-16,1.0020240545272827,1.0075210332870483,1.001829981803894,1.001829981803894,0,,,,-0.019368070308478647
2025-06-17,1.001829981803894,1.0020519495010376,0.9996349811553956,1.0003700256347656,0,,,,-0.14572893561236588
2025-06-18,1.0003700256347656,1.0010130405426023,1.0000540018081665,1.0010130405426023,3581,,,,0.06427770638455232
2025-06-19,1.0010130405426023,1.0010130405426023,0.9971230030059814,0.9980149865150452,0,,,,-0.2995019950920996
2025-06-20,0.9980149865150452,0.999983012676239,0.997319996356964,0.9993990063667296,89567,,,,0.13867726140237568
2025-06-21,0.9993990063667296,0.9993990063667296,0.9972490072250366,0.9981039762496948,0,,,,-0.129580888992753
2025-06-22,0.9981039762496948,0.9983059763908386,0.9978830218315125,0.9980900287628174,0,,,,-0.0013973981878967479
2025-06-23,0.9980900287628174,0.9990479946136476,0.9969059824943542,0.9990479946136476,0,,,,0.0959799039388809
2025-06-24,0.9990479946136476,0.9997140169143676,0.9990479946136476,0.9997140169143676,0,,,,0.06666569617383988
2025-06-25,0.9997140169143676,1.000203013420105,0.9993810057640076,0.9997389912605286,0,,,,0.0024981490444719867
2025-06-26,0.9997389912605286,1.000085949897766,0.9996179938316344,0.9998019933700562,0,,,,0.006301855792201216
2025-06-27,0.9998019933700562,1.001330018043518,0.9998019933700562,1.0000309944152832,0,,,,0.022904639793241977
2025-06-28,1.0000309944152832,1.054669976234436,0.9999570250511168,1.0001250505447388,43817,,,,0.009405321433120228
2025-06-29,1.0001250505447388,1.0020020008087158,0.9997220039367676,1.0003149509429932,0,,,,0.018987665407532717
2025-06-30,1.0003149509429932,1.001065969467163,1.0003149509429932,1.001065969467163,0,,,,0.07507820646506236
2025-07-01,1.001065969467163,1.0014230012893677,1.0002859830856323,1.0004969835281372,0,,,,-0.05683800632326763
2025-07-02,1.0004969835281372,1.001728057861328,1.000120997428894,1.00067400932312,0,,,,0.017693785978090126
2025-07-03,1.00067400932312,1.003304958343506,0.998885989189148,1.0002800226211548,0,,,,-0.03937213301179465
2025-07-04,1.0002800226211548,1.0007710456848145,1.0001399517059326,1.0003420114517212,0,,,,0.00619714771510349
2025-07-05,1.0003420114517212,1.0006109476089478,1.0002620220184326,1.0003670454025269,0,,,,0.0025025391835020727
